id,example_ja,example_zh
n3_egg_0004,休みの日なんかはよく図書館へ行きます。,像是假日之類的日子，我常去圖書館。
n3_egg_0005,まあ、今日はこのくらいで終わりにしましょう。,好了，今天就到這裡結束吧。
n3_egg_0006,自分の分は自分で払います。,自己的那一份我自己付。
n3_egg_0007,俺は先に帰るよ。,我先回去了。
n3_egg_0008,ほら、あそこに虹が出ています。,你看，那裡出現彩虹了。
n3_egg_0009,彼は強い敵にも逃げずに立ち向かいました。,他面對強敵也沒有逃跑。
n3_egg_0010,駅はもう目の前です。,車站已經就在眼前了。
n3_egg_0011,さっきからその音が気になります。,從剛才開始我就很在意那個聲音。
n3_egg_0012,先生は学生にカメラを向けました。,老師把相機朝向學生。
n3_egg_0013,今まで一度も海外へ行ったことがありません。,到目前為止我一次也沒有去過海外。
n3_egg_0014,長い工事がようやく終わりました。,漫長的工程終於結束了。
n3_egg_0015,会議には全員が出席しました。,所有人都出席了會議。
n3_egg_0016,感情だけで判断してはいけません。,不能只憑情緒判斷。
n3_egg_0017,謝れば済む問題ではありません。,這不是道歉就能解決的問題。
n3_egg_0018,おお、これはすばらしい景色ですね。,喔，這景色真棒。
n3_egg_0019,せっかく来たので展望台まで行きましょう。,難得來了，就到觀景台去吧。
n3_egg_0020,どうしても今日中に終わらせたいです。,我無論如何都想在今天之內完成。
n3_egg_0021,警察は逃げた車を追いました。,警察追趕逃走的車。
n3_egg_0022,あんまり無理をしないでください。,請不要太勉強自己。
n3_egg_0023,その場で返事をすることはできませんでした。,我無法當場回覆。
n3_egg_0024,彼の気持ちが手紙から伝わってきました。,他的心情從信中傳達了過來。
n3_egg_0025,彼女は笑顔で手を振りました。,她笑著揮手。
n3_egg_0026,危ないので子どもから目を離さないでください。,很危險，所以請不要讓孩子離開視線。
n3_egg_0027,その件については後で説明します。,關於那件事我之後再說明。
n3_egg_0028,どれだけ練習しても不安は残ります。,不管練習多少，還是會有不安。
n3_egg_0029,彼はついに夢を実現しました。,他終於實現了夢想。
n3_egg_0030,この結果から安全だと思われます。,從這個結果看來應該是安全的。
n3_egg_0031,いつまでもこの町を忘れません。,我永遠不會忘記這座城鎮。
n3_egg_0032,駅で偶然昔の先生に会いました。,我在車站偶然遇見以前的老師。
n3_egg_0033,この型のスマートフォンはもう売っていません。,這個型號的智慧型手機已經不賣了。
n3_egg_0034,怒りを抑えるのは簡単ではありません。,控制怒氣並不容易。
n3_egg_0035,財布にはたった千円しかありませんでした。,錢包裡只有一千日圓。
n3_egg_0036,この経験には大きな価値があります。,這個經驗有很大的價值。
n3_egg_0037,赤ちゃんを起こさないようにそっと歩きました。,為了不吵醒嬰兒，我輕輕地走路。
n3_egg_0038,彼女は写真をじっと見つめていました。,她一動也不動地凝視著照片。
n3_egg_0039,電車が止まったなら仕方ないですね。,電車停駛的話也沒辦法。
n3_egg_0040,ちなみに、明日は休館日です。,順帶一提，明天是休館日。
n3_egg_0041,遠くで鐘が鳴っています。,遠處鐘聲正在響。
n3_egg_0042,なぜか今日は朝から眠いです。,不知為何今天從早上就很想睡。
n3_egg_0043,女子の参加者が年々増えています。,女性參加者逐年增加。
n3_egg_0044,丘の上に古い城があります。,小丘上有一座古城。
n3_egg_0045,熱いスープで舌をやけどしました。,我被熱湯燙到了舌頭。
n3_egg_0047,卒業してから十年が経ちました。,畢業後已經過了十年。
n3_egg_0048,彼は理科系の学生です。,他是理科類的學生。
n3_egg_0049,兄弟は仲良く遊んでいます。,兄弟感情很好地玩在一起。
n3_egg_0050,同じ内容でも言い方で印象が変わります。,即使內容相同，說法也會改變印象。
n3_egg_0051,子どもが母の手を強く引っ張りました。,孩子用力拉著媽媽的手。
n3_egg_0052,壁にポスターを張りました。,我把海報貼在牆上。
n3_egg_0053,店には大量の商品が届きました。,店裡送來了大量商品。
n3_egg_0054,わあ、海がとてもきれいですね。,哇，海好漂亮。
n3_egg_0055,チャンスをしっかりつかみたいです。,我想好好抓住機會。
n3_egg_0056,一人旅で北海道へ行きました。,我一個人旅行去了北海道。
n3_egg_0057,靴のひもを解いてから部屋に入りました。,我解開鞋帶後進了房間。
n3_egg_0058,いい考えを思いつきました。,我想到了一個好點子。
n3_egg_0059,気分が悪くて少し吐きそうです。,我身體不舒服，有點想吐。
n3_egg_0060,突然の知らせに驚きを隠せませんでした。,面對突如其來的消息，我藏不住驚訝。
n3_egg_0061,会議で彼の発言が注目されました。,會議上他的發言受到關注。
n3_egg_0062,私も同様の意見です。,我也有同樣的意見。
n3_egg_0063,箱の底に古い写真がありました。,箱底有一張舊照片。
n3_egg_0064,買い物のついでに郵便局へ寄りました。,買東西時我順便去了郵局。
n3_egg_0065,質問がいくつかあります。,我有幾個問題。
n3_egg_0066,どちらを選ぶかは自由な選択です。,要選哪一個是自由選擇。
n3_egg_0067,彼女には最後まで続ける強い意志があります。,她有堅持到最後的強大意志。
n3_egg_0068,兄は医師です。同じく姉も医師です。,哥哥是醫師。同樣地，姊姊也是醫師。
n3_egg_0069,廊下から足音が聞こえました。,走廊傳來了腳步聲。
n3_egg_0070,この部屋では携帯電話の使用は禁止です。,這個房間禁止使用手機。
n3_egg_0071,なくした鍵を一日中捜しました。,我找了一整天遺失的鑰匙。
n3_egg_0072,山を越えると小さな村があります。,越過山後有一座小村莊。
n3_egg_0073,全員がそろったら出発しましょう。,所有人到齊後就出發吧。
n3_egg_0074,この前会ったときより元気そうですね。,你看起來比上次見面時有精神。
n3_egg_0075,彼の努力には本当に感心しました。,我真的很佩服他的努力。
n3_egg_0076,やっと許可が下りました。,許可終於核准下來了。
n3_egg_0077,必要なら資料はいくらでも用意します。,如果需要，資料要多少我都會準備。
n3_egg_0078,先生のおかげで合格できました。,多虧老師，我才能考上。
n3_egg_0079,困ったときは友人の助けが必要です。,困難時需要朋友的幫助。
n3_egg_0080,数日後に結果が分かります。,幾天後就會知道結果。
n3_egg_0081,小さな約束も守れないなんて情けないです。,連小小的約定都守不了，真沒出息。
n3_egg_0082,年齢や性に関係なく参加できます。,不論年齡或性別都可以參加。
n3_egg_0083,雨が強く、そのうえ風も出てきました。,雨很大，而且風也開始吹了。
n3_egg_0084,新しい問題が次々と出てきました。,新的問題接連不斷地出現。
n3_egg_0085,朝の光で目覚めました。,我被早晨的光喚醒了。
n3_egg_0086,二人の仲はとてもいいです。,兩人的關係很好。
n3_egg_0087,旅行中はあちこち歩き回りました。,旅行時我到處走動。
n3_egg_0088,しばらくして返事が返ってきました。,過了一會兒回覆傳回來了。
n3_egg_0089,男女ともに参加できます。,男女都可以參加。
n3_egg_0090,週末に実家へ帰りました。,週末我回了老家。
n3_egg_0091,海岸には大きな岩が並んでいます。,海岸邊排列著大岩石。
n3_egg_0092,参加する人数を確認してください。,請確認參加人數。
n3_egg_0093,その研究は新しい技術を生み出しました。,那項研究創造出了新技術。
n3_egg_0094,会場までは歩いて約十分です。,到會場走路大約十分鐘。
n3_egg_0095,自分自身の考えを大切にしてください。,請重視自己的想法。
n3_egg_0096,この木には赤い実がなります。,這棵樹會結紅色果實。
n3_egg_0097,大声で名前を呼ばれました。,有人大聲叫了我的名字。
n3_egg_0098,被害額は一億円に上ります。,損失金額高達一億日圓。
n3_egg_0099,どのような方法で調べましたか。,你是用什麼樣的方法調查的？
n3_egg_0100,時間がたてば緊張も解けます。,時間一久緊張也會消除。
n3_egg_0101,タオルで汗を拭きました。,我用毛巾擦了汗。
n3_egg_0102,問題と正面から向き合う必要があります。,有必要正面面對問題。
n3_egg_0103,植物の根が深く伸びています。,植物的根伸得很深。
n3_egg_0104,船に酔ってしまいました。,我暈船了。
n3_egg_0105,これらの資料を明日までに読んでください。,請在明天前讀完這些資料。
n3_egg_0106,空が次第に暗くなってきました。,天空逐漸暗了下來。
n3_egg_0107,捨てられた犬がかわいそうです。,被丟棄的狗很可憐。
n3_egg_0108,山の向こうに町がはるかに見えます。,山的另一邊遠遠看得見城鎮。
n3_egg_0109,彼は今頃もう空港に着いているでしょう。,他這個時候應該已經到機場了吧。
n3_egg_0111,家庭での習慣は人によって違います。,家庭裡的習慣因人而異。
n3_egg_0112,前回の会議で決まったことを確認します。,確認上次會議決定的事情。
n3_egg_0113,新聞に彼の記事が載りました。,報紙刊登了他的文章。
n3_egg_0114,うっかり財布を家に忘れました。,我一時疏忽把錢包忘在家裡。
n3_egg_0115,駅まで二キロ歩きました。,我走了兩公里到車站。
n3_egg_0116,いざという時のために水を用意しています。,為了緊急時刻，我準備了水。
n3_egg_0117,医師は私に運動を勧めました。,醫師建議我運動。
n3_egg_0118,りんごの皮をむきました。,我削了蘋果皮。
n3_egg_0119,親子で料理教室に参加しました。,親子一起參加了料理教室。
n3_egg_0120,私は祖母から編み物を教わりました。,我向祖母學了編織。
n3_egg_0121,学生のうちに良い習慣を身につけたいです。,我想在學生時期養成好習慣。
n3_egg_0122,中には反対する人もいました。,其中也有人反對。
n3_egg_0123,この椅子は丈夫な作りです。,這張椅子的構造很堅固。
n3_egg_0124,机の上に本を載せてください。,請把書放到桌上。
n3_egg_0125,意見が二つに分かれました。,意見分成了兩派。
n3_egg_0126,店にはさまざまな商品があります。,店裡有各式各樣的商品。
n3_egg_0127,この番組は全国で放送されています。,這個節目在全國播出。
n3_egg_0128,中でもこの作品が一番好きです。,其中我最喜歡這件作品。
n3_egg_0129,数年ぶりに友人と会いました。,我隔了幾年和朋友見面。
n3_egg_0130,あたしも一緒に行きたい。,我也想一起去。
n3_egg_0131,私が責任を持って対応いたします。,我會負責處理。
n3_egg_0132,子どもがママと呼んで走ってきました。,孩子喊著媽媽跑了過來。
n3_egg_0133,猫が皿のミルクをなめています。,貓正在舔盤子裡的牛奶。
n3_egg_0134,環境問題は私たちにとって身近な課題です。,環境問題對我們來說是切身的課題。
n3_egg_0135,鍵をポケットに入れました。,我把鑰匙放進口袋。
n3_egg_0136,子どもはパパに抱きつきました。,孩子抱住了爸爸。
n3_egg_0137,転んで顎を打ちました。,跌倒時撞到了下巴。
n3_egg_0138,この靴はサイズが合いません。,這雙鞋尺寸不合。
n3_egg_0139,雨の日は室内で運動します。,下雨天在室內運動。
n3_egg_0140,犬が庭を駆けています。,狗在庭院裡奔跑。
n3_egg_0141,車の後方をよく確認してください。,請仔細確認車子的後方。
n3_egg_0142,彼女は小声で答えました。,她小聲回答。
n3_egg_0144,片方の靴下が見つかりません。,找不到其中一隻襪子。
n3_egg_0145,まあまあの点数でした。,分數還算可以。
n3_egg_0146,前方に信号があります。,前方有紅綠燈。
n3_egg_0147,時計の針が止まっています。,時鐘的指針停住了。
n3_egg_0148,予想外の結果に驚きました。,我對出乎意料的結果感到驚訝。
n3_egg_0149,出発を延期します。なぜなら台風が近づいているからです。,我們延期出發。因為颱風正在接近。
n3_egg_0150,細い棒で土に線を引きました。,我用細棒在土上畫線。
n3_egg_0151,保証付きの商品を選びました。,我選了附保固的商品。
n3_egg_0152,動画をもう一度再生してください。,請再播放一次影片。
n3_egg_0153,彼はその歌手の大ファンです。,他是那位歌手的大粉絲。
n3_egg_0154,薬で風邪を治しました。,我用藥治好了感冒。
n3_egg_0155,この辺に郵便局はありますか。,這附近有郵局嗎？
n3_egg_0156,倒れた選手がゆっくり起き上がりました。,倒下的選手慢慢爬了起來。
n3_egg_0157,コーヒーを机にこぼしてしまいました。,我把咖啡灑在桌上了。
n3_egg_0158,荷物を倉庫に運びました。,我把行李搬到倉庫。
n3_egg_0159,問題を解決する策を考えています。,我正在思考解決問題的對策。
n3_egg_0160,雨が降ってきたので帽子をかぶりました。,因為下雨了，所以戴上帽子。
n3_egg_0161,水をグラスに注ぎました。,我把水倒進玻璃杯。
n3_egg_0162,混むので早めに出発しましょう。,會塞車，所以早一點出發吧。
n3_egg_0163,庭で鳥が鳴いています。,鳥在庭院裡鳴叫。
n3_egg_0164,魚に餌をやりました。,我餵了魚飼料。
n3_egg_0165,町の上空を飛行機が飛んでいます。,飛機飛過城鎮上空。
n3_egg_0166,彼らは新しいサービスを作り出しました。,他們創造出了新的服務。
n3_egg_0167,家で犬を飼っています。,我在家裡養狗。
n3_egg_0168,泥で服を汚してしまいました。,我用泥巴把衣服弄髒了。
n3_egg_0169,友人から食事の誘いを受けました。,我收到朋友吃飯的邀請。
n3_egg_0170,退職する先生に花を贈りました。,我們送花給退休的老師。
n3_egg_0171,靴のひもをしっかり締めました。,我把鞋帶繫緊了。
n3_egg_0172,この話は内緒にしてください。,這件事請保密。
n3_egg_0173,医師に詳しく説明してもらいました。,醫師為我詳細說明。
n3_egg_0174,会場には笑顔があふれていました。,會場充滿了笑容。
n3_egg_0175,涙が頬を伝いました。,眼淚沿著臉頰流下。
n3_egg_0176,会う度に彼は新しい話をしてくれます。,每次見面他都會告訴我新的事情。
n3_egg_0177,ようこそ台湾へいらっしゃいました。,歡迎來到台灣。
n3_egg_0178,大型の台風が近づいています。,大型颱風正在接近。
n3_egg_0179,会議は予定どおり進行しています。,會議正按照預定進行。
n3_egg_0180,お見舞いのお返しにお菓子を送りました。,我送點心作為探病慰問的回禮。
n3_egg_0181,問題を解決するために話し合いをしました。,為了解決問題，我們進行了討論。
n3_egg_0182,胃が痛いので病院へ行きました。,因為胃痛，所以去了醫院。
n3_egg_0183,二人は大学で知り合いました。,兩人在大學認識。
n3_egg_0184,失礼なことを言われて思わず言い返しました。,被說了沒禮貌的話，我忍不住反駁。
n3_egg_0185,試験会場には早めに着きました。,我提早到了考場。
n3_egg_0186,記者たちが選手を取り囲みました。,記者們包圍了選手。
n3_egg_0187,彼には何かと助けてもらっています。,他在各方面都幫了我很多。
n3_egg_0188,彼女は懸命に走り続けました。,她拼命地持續奔跑。
n3_egg_0189,意地を張らずに謝ったほうがいいです。,不要固執，還是道歉比較好。
n3_egg_0190,地図で方角を確認しました。,我用地圖確認了方向。
n3_egg_0191,雨が降りそうなので洗濯物を取り込みました。,看起來要下雨了，所以我把曬的衣服收進來。
n3_egg_0192,階段を一段ずつ上りました。,我一階一階地爬樓梯。
n3_egg_0193,フライパンに油を少し入れます。,在平底鍋裡倒一點油。
n3_egg_0194,すばらしい発表でした。,那是一場很棒的發表。
n3_egg_0195,自己紹介をしてください。,請自我介紹。
n3_egg_0196,大人でも難しいです。まして子どもには無理です。,連大人都覺得難，何況是孩子。
n3_egg_0197,売上高が去年より増えました。,銷售額比去年增加了。
n3_egg_0198,不要な書類を処分しました。,我處理了不需要的文件。
n3_egg_0199,寒さで池の水が凍りました。,池水因寒冷結冰了。
n3_egg_0200,一晩考えてから返事をしました。,我想了一晚後才回覆。
n3_egg_0201,妹は人気アイドルのコンサートに行きました。,妹妹去了人氣偶像的演唱會。
n3_egg_0202,熱があって足元がふらふらします。,因為發燒，腳步有點不穩。
n3_egg_0203,浅い眠りが続いて疲れが取れません。,一直淺眠，疲勞消不掉。
n3_egg_0204,二人はテーブルを挟んで向かい合いました。,兩人隔著桌子面對面坐著。
n3_egg_0205,高校の同級生と久しぶりに会いました。,很久沒見到高中同學了。
n3_egg_0206,毎回同じミスをしないように注意しています。,我注意不要每次犯同樣的錯。
n3_egg_0207,現金またはカードでお支払いください。,請用現金或刷卡付款。
n3_egg_0208,失敗したらもう一度やり直せばいいです。,失敗的話，再重新來過就好。
n3_egg_0209,試験に落ちてがっかりしました。,考試沒過，我很失望。
n3_egg_0210,再確認してから送信してください。,請再次確認後再送出。
n3_egg_0211,山で猿を見かけました。,我在山裡看到了猴子。
n3_egg_0212,花を一束買って帰りました。,我買了一束花回家。
n3_egg_0213,日本語の語順は中国語と違います。,日文的語順和中文不同。
n3_egg_0214,少しだけヒントをください。,請給我一點提示。
n3_egg_0215,副社長が会議に出席しました。,副社長出席了會議。
n3_egg_0216,雨で道が一段と滑りやすくなりました。,因為下雨，路變得更加容易滑倒。
n3_egg_0217,子どもが水たまりを跳んで越えました。,孩子跳過了水窪。
n3_egg_0218,友達と二人共合格しました。,我和朋友兩個人都合格了。
n3_egg_0219,家族は夕食後に居間でテレビを見ます。,家人晚餐後在客廳看電視。
n3_egg_0220,鉛筆の芯が折れてしまいました。,鉛筆芯斷掉了。
n3_egg_0221,季節に合った衣服を選びます。,選擇適合季節的衣服。
n3_egg_0222,翌朝、彼から返事が届きました。,隔天早上，他回覆了。
n3_egg_0223,食べきれない料理を持ち帰りました。,我把吃不完的料理帶回去了。
n3_egg_0225,書類の大事な所にマークを付けました。,我在文件的重要地方做了記號。
n3_egg_0226,寒い朝は車のエンジンがかかりにくいです。,寒冷的早晨，車子的引擎不太容易發動。
n3_egg_0227,答えが正か誤かを確認してください。,請確認答案是正確還是錯誤。
n3_egg_0228,宝くじに当たりが出ました。,彩券中獎了。
n3_egg_0229,初級コースに申し込みました。,我報名了初級課程。
n3_egg_0230,体温を測ってから入ってください。,請量體溫後再進來。
n3_egg_0231,要は、無理をしないことが大切です。,總之，不要勉強自己很重要。
n3_egg_0232,小型のカメラを旅行に持って行きました。,我帶了小型相機去旅行。
n3_egg_0233,台湾島の東側には美しい海岸があります。,台灣島東側有美麗的海岸。
n3_egg_0234,買う物をリストにしておきました。,我先把要買的東西列成清單。
n3_egg_0235,フランスで料理を勉強したいです。,我想去法國學料理。
n3_egg_0236,犬が知らない人に向かって吠えています。,狗正對著陌生人吠叫。
n3_egg_0237,この図を見ると仕組みがよく分かります。,看這張圖就能清楚了解機制。
n3_egg_0238,野原に白い花が咲いています。,原野上開著白色的花。
n3_egg_0239,だらしない生活を続けると体調を崩します。,一直過著散漫的生活會弄壞身體。
n3_egg_0240,明後日にまた連絡します。,我後天再聯絡。
n3_egg_0241,シャツの汚れがなかなか落ちません。,襯衫上的髒汙一直洗不掉。
n3_egg_0242,駅前で友達と待ち合わせをしました。,我和朋友約在車站前碰面。
n3_egg_0243,高価な時計なので大切に使っています。,因為是昂貴的手錶，所以我很小心使用。
n3_egg_0246,暑くて額の汗を掻きました。,天氣很熱，我擦了額頭上的汗。
n3_egg_0247,仕事始めの日は少し緊張しました。,開工第一天有點緊張。
n3_egg_0248,この町は震災後に生まれ変わりました。,這座城市在震災後重生了。
n3_egg_0249,写真に私も小さく写っています。,照片裡也拍到了小小的我。
n3_egg_0250,紙の裏側に名前を書いてください。,請在紙的背面寫上名字。
n3_egg_0251,機械は正常に動いています。,機器正常運作。
n3_egg_0252,先生にお目にかかれて光栄です。,能拜見老師，我很榮幸。
n3_egg_0253,詳しい予定は後日お知らせします。,詳細預定日後會通知。
n3_egg_0254,電車の行き先を確認してから乗りました。,我確認電車目的地後才上車。
n3_egg_0255,青空の下で弁当を食べました。,我在藍天下吃便當。
n3_egg_0256,この山を越すと村に着きます。,越過這座山就會到村子。
n3_egg_0257,彼の話は少し嘘くさいです。,他的話聽起來有點像假的。
n3_egg_0258,父は大学の研究所で働いています。,爸爸在大學的研究所工作。
n3_egg_0259,彼女の気持ちは察しがつきます。,我大概能體會她的心情。
n3_egg_0260,学生のころは貧乏で、よく自炊していました。,學生時代很窮，常常自己煮飯。
n3_egg_0261,京都の町を一日中歩き回りました。,我在京都市區走了一整天。
n3_egg_0262,魚の汁をご飯にかけて食べました。,我把魚湯汁淋在飯上吃。
n3_egg_0263,駅前に新しいビルが建ちました。,車站前蓋好了新的大樓。
n3_egg_0264,来週のスケジュールを確認しました。,我確認了下週的行程。
n3_egg_0265,夜が明けるころ、雨がやみました。,天快亮時，雨停了。
n3_egg_0266,最新の情報をサイトで確認してください。,請在網站確認最新資訊。
n3_egg_0267,この薬は万人に合うわけではありません。,這種藥不一定適合所有人。
n3_egg_0268,朝はたいていコーヒーを飲みます。,我早上大多會喝咖啡。
n3_egg_0269,子どもたちが公園を走り回っています。,孩子們在公園裡到處跑。
n3_egg_0270,合格とはめでたい知らせですね。,合格真是值得慶祝的消息。
n3_egg_0271,今日はベストを尽くします。,今天我會盡全力。
n3_egg_0272,この漫画は全十巻です。,這套漫畫全十冊。
n3_egg_0273,壁に棚を取り付けました。,我把架子安裝到牆上。
n3_egg_0274,卒業論文のテーマを決めました。,我決定了畢業論文的主題。
n3_egg_0275,専門家に意見を聞きました。,我請教了專家的意見。
n3_egg_0276,眠くて何度もあくびが出ました。,太想睡了，打了好幾次哈欠。
n3_egg_0277,海に沈む夕日がきれいでした。,沉入海裡的夕陽很美。
n3_egg_0278,ドイツの友人から手紙が届きました。,德國朋友寄來了一封信。
n3_egg_0279,久しい沈黙のあと、彼から返事が来ました。,在長久沉默後，他回覆了。
n3_egg_0280,この映画は三つの話から成っています。,這部電影由三個故事構成。
n3_egg_0281,三角形の内側の角を測りました。,我量了三角形內側的角。
n3_egg_0282,今年の春に二十歳になりました。,我今年春天滿二十歲。
n3_egg_0283,同じ説明を繰り返し聞きました。,我反覆聽了同樣的說明。
n3_egg_0284,ガスの元栓を閉めてください。,請關上瓦斯總開關。
n3_egg_0285,一人一人に資料を配りました。,我把資料發給每一個人。
n3_egg_0286,妹は楽器を習っています。,妹妹正在學樂器。
n3_egg_0287,一昨日から熱が続いています。,從前天開始一直發燒。
n3_egg_0288,髪がさらさらでうらやましいです。,你的頭髮很柔順，真令人羨慕。
n3_egg_0289,試験期は図書館が混みます。,考試期間圖書館很擁擠。
n3_egg_0290,目が覚めたら昼でした。,醒來時已經中午了。
n3_egg_0291,彼は古い手紙を投げ捨てました。,他把舊信丟掉了。
n3_egg_0292,車内では携帯電話の通話を控えてください。,車內請避免講手機。
n3_egg_0293,苦労したかいがありました。,辛苦有了價值。
n3_egg_0294,文房具のコーナーは二階にあります。,文具專區在二樓。
n3_egg_0295,公式サイトで予約できます。,可以在官方網站預約。
n3_egg_0296,パスポートはいつも持ち歩いています。,我總是隨身攜帶護照。
n3_egg_0297,細長い箱にポスターを入れました。,我把海報放進細長的盒子裡。
n3_egg_0298,朝日がまぶしくて目を細めました。,晨光很刺眼，我瞇起了眼睛。
n3_egg_0299,市は節水への呼びかけを行いました。,市政府呼籲大家節約用水。
n3_egg_0300,前髪を少しカットしました。,我稍微剪了瀏海。
n3_egg_0301,結果を表にまとめました。,我把結果整理成表格。
n3_egg_0302,アルバイトを募集しています。,正在招募打工人員。
n3_egg_0303,長時間座っていると腰が痛くなります。,長時間坐著會腰痛。
n3_egg_0304,若い研究者を支援する制度があります。,有支援年輕研究者的制度。
n3_egg_0305,新しい方法を採ることにしました。,我們決定採用新方法。
n3_egg_0306,当店は毎週火曜日が休みです。,本店每週二公休。
n3_egg_0307,駅の中をうろうろしていたら迷いました。,我在車站裡轉來轉去，結果迷路了。
n3_egg_0308,りんごを丸ごとかじりました。,我整顆啃了蘋果。
n3_egg_0309,仮定の話として聞いてください。,請當作假設來聽。
n3_egg_0310,川沿いの道を散歩しました。,我沿著河邊的路散步。
n3_egg_0311,職場の人間関係に悩んでいます。,我正為職場人際關係煩惱。
n3_egg_0312,少数の意見にも耳を傾けるべきです。,也應該傾聽少數意見。
n3_egg_0313,トーストが焦げてしまいました。,吐司烤焦了。
n3_egg_0314,北海道で雪まつりを見ました。,我在北海道看了雪祭。
n3_egg_0315,退職したい旨を上司に伝えました。,我向主管表達了想離職的意思。
n3_egg_0316,市内のホテルに泊まりました。,我住在市內的飯店。
n3_egg_0317,彼は育ちがいいので言葉遣いが丁寧です。,他家教很好，所以用語很有禮貌。
n3_egg_0318,疲れたら少し体を休めてください。,累了就讓身體稍微休息一下。
n3_egg_0319,隣の部屋から話し声が聞こえます。,從隔壁房間聽得到說話聲。
n3_egg_0320,友達を一晩泊めました。,我讓朋友留宿一晚。
n3_egg_0321,全員が一様に同じ服を着ています。,所有人都一律穿著同樣的衣服。
n3_egg_0322,会議には部長も同席しました。,部長也出席了會議。
n3_egg_0323,台湾産の果物を買いました。,我買了台灣產的水果。
n3_egg_0324,体がだるくて学校を休みました。,身體很倦怠，所以請假沒去學校。
n3_egg_0325,この店には数回来たことがあります。,我來過這家店幾次。
n3_egg_0326,電車は五分間隔で走っています。,電車每隔五分鐘一班。
n3_egg_0327,感情的にならずに話し合いましょう。,不要情緒化，我們好好談。
n3_egg_0328,人口の減少が問題になっています。,人口減少成為問題。
n3_egg_0329,インド料理を食べに行きました。,我去吃了印度料理。
n3_egg_0330,出発時間を三十分早めました。,我把出發時間提前了三十分鐘。
n3_egg_0331,写真ではなく実物を見て決めたいです。,我想看實物後再決定，不是只看照片。
n3_egg_0332,兄は海外でビジネスをしています。,哥哥在海外做生意。
n3_egg_0333,必要な文書をメールで送ってください。,請用電子郵件寄送需要的文件。
n3_egg_0334,参加費は当日払ってください。,參加費請當天支付。
n3_egg_0335,この車は燃費がよく経済的です。,這台車很省油，很經濟。
n3_egg_0336,事実に基づいて判断してください。,請根據事實判斷。
n3_egg_0337,店長に返品について相談しました。,我向店長詢問退貨的事。
n3_egg_0338,道を訊ねると、親切に教えてくれました。,我問路時，對方親切地告訴我。
n3_egg_0339,荷物をロープで固定しました。,我用繩子固定行李。
n3_egg_0340,駅前のカフェで友達を待っています。,我在車站前的咖啡廳等朋友。
n3_egg_0341,マイクの音量を少し上げてください。,請把麥克風音量調大一點。
n3_egg_0343,サッカー部の部員が増えました。,足球社的社員增加了。
n3_egg_0344,庭に赤いばらが咲いています。,院子裡開著紅玫瑰。
n3_egg_0345,次の課を予習しておいてください。,請先預習下一課。
n3_egg_0346,食後にアイスを食べました。,飯後吃了冰淇淋。
n3_egg_0347,山田先生が三年生の担任です。,山田老師是三年級的班導師。
n3_egg_0348,社長の秘書が会議室を予約しました。,社長的秘書預約了會議室。
n3_egg_0349,この窓は自動で開閉します。,這扇窗會自動開關。
n3_egg_0350,先生の研究室を訪ねました。,我拜訪了老師的研究室。
n3_egg_0351,製品の仕様を確認してください。,請確認產品規格。
n3_egg_0352,透明な液を容器に入れます。,把透明液體倒進容器裡。
n3_egg_0353,このレシピなら初心者でも作れます。,照這份食譜，初學者也做得出來。
n3_egg_0354,子どものかわいらしい笑顔に癒やされました。,孩子可愛的笑容讓我感到療癒。
n3_egg_0355,最後まで諦めなかった人が勝者です。,堅持到最後的人就是勝利者。
n3_egg_0356,人体の仕組みを学びました。,我學了人體的構造。
n3_egg_0358,問い合わせに自動で応答する仕組みです。,這是會自動回應詢問的機制。
n3_egg_0359,塩を多めに入れると味がはっきりします。,鹽多放一點，味道會更明顯。
n3_egg_0360,弟は数学の塾に通っています。,弟弟在上數學補習班。
n3_egg_0361,雨の後の山道は滑りやすいです。,雨後的山路很容易滑。
n3_egg_0362,この答案は可に近い評価でした。,這份答案的評價接近及格。
n3_egg_0363,スピーカーから音が出ません。,喇叭沒有聲音。
n3_egg_0364,正門の前で待ち合わせましょう。,我們在正門前碰面吧。
n3_egg_0365,母の日に花束を贈りました。,母親節送了一束花。
n3_egg_0366,諦めが早すぎると言われました。,有人說我太快放棄了。
n3_egg_0367,忘れ物がないように持ち物を確認しました。,為了不要忘東西，我確認了隨身物品。
n3_egg_0368,大学に入ってから一人暮らしを始めました。,上大學後開始一個人生活。
n3_egg_0369,ねじがしっかり締まっています。,螺絲鎖得很緊。
n3_egg_0370,お湯が沸騰したら火を弱めます。,熱水沸騰後把火轉小。
n3_egg_0371,雨で洗濯物が乾きません。,因為下雨，洗好的衣服乾不了。
n3_egg_0372,昼休みに校庭で遊びました。,午休時在操場玩。
n3_egg_0373,試験の日程は掲示板に出ています。,考試日程公告在公布欄上。
n3_egg_0374,新しい生活への慣れには時間がかかります。,要習慣新生活需要時間。
n3_egg_0375,空の容器はここに捨ててください。,空容器請丟在這裡。
n3_egg_0376,野菜を柔らかく煮ました。,我把蔬菜煮軟了。
n3_egg_0377,昨日はごちそうになりました。,昨天謝謝你的款待。
n3_egg_0378,犬の飼い主を探しています。,正在尋找狗的飼主。
n3_egg_0379,休みの日は町をぶらぶら歩きます。,休假日會在街上閒逛。
n3_egg_0380,高校生のころ家庭教師に英語を教わりました。,高中時跟家教學英文。
