level,reading,writing,page,column,entry_no,needs_review
N1,なさけぶかい,情け深い,742,left,07,
N1,なさけ,情け,742,left,80,
N1,なれ,慣れ,742,right,01,
N1,なんだかんだ,なんだかんだ,742,right,02,
N1,なんでもかんでも,なんでもかんでも,742,right,03,
N1,にんじょう,人情,742,right,04,
N1,ねつい,熱意,742,right,05,
N1,ねんいり,念入り,742,right,06,
N1,のどか,のどか,743,left,87,
N1,はじらう,恥じらう,743,left,88,
N1,はじる,恥じる,743,left,89,
N1,はじ,取,743,left,90,
N1,はんのう,反応,743,left,91,
N1,びんかん,敏感,743,left,92,
N1,ファイト,fight,743,right,93,
N1,ふじゅん,不純,743,right,97,
N1,ふたん,負担,743,right,98,
N1,プレッシャー,pressure,744,left,00,
N1,へいじょう,平常,744,left,01,
N1,へいぜん,平然,744,left,02,
N1,ぼうぜん,呆然,744,left,03,
N1,ほろにがい,ほろ苦い,744,left,04,
N1,ほんき,本気,744,left,05,
N1,ほんね,本音,744,right,06,
N1,ほんのう,本能,744,right,07,
N1,まごころ,真心,744,right,08,
N1,まごつく,まごつく,744,right,09,
N1,まめ,まめ,744,right,10,
N1,マンネリ,mannerism 之略,744,right,01,
N1,みだす,乱す,745,left,12,
N1,みだれる,乱れる,745,left,13,
N1,みれん,未練,745,left,14,
N1,なかんしん,無関心,745,left,15,
N1,ものたりない,物足りない,745,left,16,
N1,もりあがる,盛り上がる,745,left,17,
N1,やけに,やけに,745,left,18,
N1,やしん,野心,745,right,19,
N1,やわらぐ,和らく,745,right,20,
N1,ゆうえつ,優越,745,right,21,
N1,ゆうかん,勇敢,745,right,22,
N1,ゆうわく,誘惑,745,right,23,
N1,ゆさぶる,掘さぶる,745,right,24,
N1,ゆとり,ゆとり,746,left,25,
N1,ゆるむ,緩む,746,left,26,
N1,ようじんぶかい,用心深い,746,left,27,
N1,りせい,理性,746,left,28,
N1,りょうしん,良心,746,left,29,
N1,ロマンチック,romantic,746,left,30,
N1,あきらめ,諦め,746,right,,1
N1,あとまわし,後回し,746,right,,1
N1,いこう,意向,746,right,,1
N1,いし,意思,746,right,,1
N1,いどむ,挑む,746,right,,1
N1,いと,意図,747,left,07,
N1,いのり,祈り,747,left,08,
N1,いよく,意欲,747,left,09,
N1,うちこむ,打ち込む,747,left,10,
N1,おかす,冒す,747,left,11,
N1,おしきる,押し切る,747,left,12,
N1,おもいきる,思い切る,747,left,13,
N1,おろそか,疎か,747,right,14,
N1,かためる,固める,747,right,15,
N1,かなえる,叶える,747,right,16,
N1,きよ,寄与,747,right,07,
N1,けしさる,消し去る,747,right,19,
N1,けつい,決意,748,left,20,
N1,けっこう,決行,748,left,21,
N1,こうじょう,向上,748,left,22,
N1,こうちょう,好調,748,left,23,
N1,こころざし,志,748,left,24,
N1,こころざす,志す,748,left,25,
N1,こんき,根気,748,left,02,
N1,しいて,強いて,748,right,,1
N1,しいる,強いる,748,right,03,
N1,じっせん,実践,748,right,,1
N1,しのぐ,凌ぐ,748,right,00,
N1,しゅどう,主導,748,right,01,
N1,しょうきよ,消去,748,right,02,
N1,しんぼう,卒抱,749,left,33,
N1,すんなり(と),すんなり(と),749,left,34,
N1,せいいっぱい,精一杯,749,left,35,
N1,たいぼう,待望,749,left,36,
N1,たえる,耐える,749,left,37,
N1,たんとうちょくにゅう,単刀直/,749,left,38,
N1,ちゃくもく,着目,749,right,39,
N1,ちゅうとはんぱ,中途半端,749,right,40,
N1,ちょうせん,挑戦,749,right,41,
N1,ちょくめん,直面,749,right,42,
N1,つらぬく,貫く,749,right,45,
N1,でなおし,出直し,750,left,46,
N1,とどめる,留める,750,left,47,
N1,なげだす,投げ出す,750,left,48,
N1,にんたい,忍耐,750,left,49,
N1,ねばり,粘り,750,left,50,
N1,ねばる,粘る,750,left,51,
N1,ねんがん,念願,750,left,52,
N1,のぞましい,望ましい,750,right,03,
N1,はいじょ,排除,750,right,04,
N1,はかい,破壊,750,right,05,
N1,はげます,励ます,750,right,06,
N1,はげむ,励む,750,right,07,
N1,はたす,果たす,751,left,58,
N1,はんする,反する,751,left,59,
N1,ひたすら,ひたすら,751,left,60,
N1,ひとくろう,一苦労,751,left,61,
N1,まちどおしい,待ち遠しい,751,left,02,
N1,まちのぞむ,待ち望む,751,left,63,
N1,みこみ,見込み,751,right,64,
N1,やりとげる,遣りし遂げる,751,right,07,
N1,ようぼう,要望,751,right,68,
N1,よくぶかい,欲深い,751,right,09,
N1,あざわらう,喘笑う,752,left,02,
N1,あまえる,甘える,752,left,03,
N1,いや(に,嫌(に),752,left,05,
N1,うぬぼれ,自惚れ,752,left,06,
N1,かたおもい,片思い,752,right,07,
N1,きずつける,傷付ける,752,right,08,
N1,きにくわない,気に食わない,752,right,,1
N1,くわずぎらい,食わず嫌い,752,right,,1
N1,けいべつ,軽蔵,752,right,,1
N1,けがす,汚す,752,right,,1
N1,けがらわしい,汚らわしい,753,left,13,
N1,けがれる,汚れる,753,left,14,
N1,こいする,恋する,753,left,15,
N1,こうい,好意,753,left,16,
N1,こうひょう,好評,753,left,17,
N1,このましい,好ましい,753,left,18,
N1,しこう,嗜好,753,left,19,
N1,じょ,恕,753,right,21,
N1,しぶい,渋い,753,right,22,
N1,たんどく,単独,753,right,23,
N1,ねたむ,始む,754,left,26,
N1,はまる,はまる,754,left,27,
N1,はんかん,反感,754,left,28,
N1,ぶじょく,傷辱,754,left,30,
N1,みぐるしい,見苦しい,754,left,31,
N1,むかつく,むかつく,754,left,32,
N1,ものずき,物好き,754,right,03,
N1,もめる,揉める,754,right,04,
N1,れんあい,恋愛,754,right,05,
N1,かんむりょう,感無量,754,right,01,
N1,きょうじる,興じる,754,right,02,
N1,くすぐったい,くすぐったい,755,left,03,
N1,こころよい,快い,755,left,04,
N1,こっけい,滑稽,755,left,05,
N1,じゅうじつ,充実,755,left,06,
N1,なごやか,和やか,755,left,07,
N1,はずむ,弾む,755,left,08,
N1,ふく,福,755,left,09,
N1,あつりょく,圧力,755,right,01,
N1,うざい,うざい,755,right,03,
N1,がっくり,がっくり,756,left,08,
N1,きずつく,傷付く,756,left,00,
N1,ぐち,遇痴,756,left,10,
N1,くよくよ,くよくよ,756,left,01,
N1,こころぼそい,心細い,756,right,03,
N1,こどく,孤独,756,right,04,
N1,こりつ,孤立,756,right,05,
N1,せつない,切ない,756,right,06,
N1,ぜつぼう,絶望,756,right,07,
N1,だいなし,台無し,756,right,08,
N1,つうせつ,痛切,757,left,19,
N1,とまどい,戸惑い,757,left,20,
N1,とまどう,戸惑う,757,left,21,
N1,なげく,嘆く,757,left,22,
N1,なさけない,情けない,757,left,23,
N1,なやましい,悩ましい,757,left,24,
N1,なやます,悩ます,757,left,25,
N1,なやみ,人悩み,757,right,26,
N1,なん,難,757,right,27,
N1,はかない,儚い,757,right,28,
N1,むなしい,空しい・虚しい,757,right,30,
N1,もろい,脆い,757,right,31,
N1,ゆううつ,憂鬱,758,left,32,
N1,繼客世<,莢<,758,left,00,
N1,いかり,怒り,758,left,02,
N1,うっとうしい,うっとうしい,758,left,03,
N1,おそれいる,麗れ入る,758,left,04,
N1,おそれ,恐れ,758,left,05,
N1,おっかない,おっかない,758,right,06,
N1,おどす,脅す・威す,758,right,07,
N1,おどろき,驚き,758,right,08,
N1,おびえる,怯える,758,right,09,
N1,おびやかす,脅かす,758,right,00,
N1,かんかん,かんかん,758,right,01,
N1,きょうい,驚異,759,left,12,
N1,キレる,キレる,759,left,13,
N1,こりる,懲りる,759,left,14,
N1,しょうげき,衝撃,759,left,15,
N1,各<L-3,音生,759,left,17,1
N1,どうよう,動揺,759,left,18,
N1,とぼける,惚ける・層ける,759,right,19,
N1,なんと,なんと,759,right,21,
N1,ののしる,罵る,759,right,22,
N1,ばかばかしい,馬鹿馬鹿しい,759,right,23,
N1,はらはら,はらはら,760,left,25,
N1,はんばつ,反発,760,left,26,
N1,ぶきみ,不気味,760,left,28,
N1,ふふく,不服,760,left,29,
N1,へいこう,閉口,760,right,,1
N1,人客允才,操易,760,right,,1
N1,めざましい,目覚ましい,760,right,,1
N1,よくあつ,抑圧,760,right,,1
N1,わずらわしい,炉わしい,760,right,,1
N1,あしからず,悪しからず,761,left,01,
N1,おおめ,大目,761,left,02,
N1,おしむ,惜しむ,761,left,03,
N1,かなう,叶う,761,left,04,
N1,かんベべん,勘弁,761,left,05,
N1,こうかい,後悔,761,left,06,
N1,サンキュー,thank you,761,right,07,
N1,しゃざい,謝罪,761,right,om,
N1,たまう,たまう,761,right,09,
N1,めいよ,名誉,761,right,12,
N1,めぐみ,恵み,762,left,13,
N1,めぐむ,恵む,762,left,34,
N1,めんぼく・めんもく,面目,762,right,05,
N1,あやぶむ,危ぶむ,763,left,01,
N1,ありふれる,ありふれる,763,left,02,
N1,いまさら,今更,763,left,04,
N1,いそん・いぞん,依存,763,left,05,
N1,おこない,行い,763,right,06,
N1,おもいつき,思いつき,763,right,07,
N1,かえりみる,省みる,763,right,om,
N1,かっきてき,画期的,763,right,00,
N1,かなわない,かなわない,764,left,11,
N1,誠狂3,辛3CC,764,left,04,1
N1,きょくたん,極端,764,left,14,
N1,くいちがう,食い違う,764,left,15,
N1,けんち,見地,764,left,16,
N1,こうそう,構想,764,right,,1
N1,こらす,凝らす,764,right,,
N1,寢又名,河又色,764,right,,1
N1,さく,策,764,right,,1
N1,しこう,思考,764,right,,
N1,じゅうなん,和柔軟,764,right,,1
N1,たてまえ,建前,765,left,23,
N1,どうい,同意,765,left,24,
N1,とって,とって,765,left,25,
N1,とんだ,とんだ,765,left,26,
N1,ネタ,ネタ,765,left,27,
N1,ねる,練る,765,left,28,
N1,ねん,念,765,right,29,
N1,ひそか,密か,765,right,31,
N1,ひとちがい,人違い,765,right,32,
N1,もうしぶん,申し分,765,right,33,
N1,あえて,敢えて,766,left,01,
N1,あかし,証,766,left,02,
N1,あて,当て,766,left,03,
N1,あやふや,あやふや,766,left,04,
N1,あんのじょう,案の定,766,left,05,
N1,イエス,yes,766,left,06,
N1,いかなる,いかなる,766,right,07,
N1,いかに,いかに,766,right,08,
N1,いかにも,いかにも,766,right,09,
N1,いずれも,何れも,766,right,00,
N1,うちけし,打ち消し,766,right,01,
N1,かくしん,確信,766,right,02,
N1,かくてい,確定,767,left,13,
N1,かくりつ,確立,767,left,14,
N1,かりに,仮に,767,left,15,
N1,きょくげん,極限,767,left,17,
N1,きょぜつ,拒絶,767,left,18,
N1,きょひ,拒否,767,left,19,
N1,ぎわく,疑惑,767,right,20,
N1,きわめて,極めて,767,right,21,
N1,くつがえす,和覆す,767,right,22,
N1,ごうい,合意,767,right,24,
N1,ことによると,ことによると,767,right,25,
N1,こんどう,混同,768,left,26,
N1,さぞかし,さぞかし,768,left,28,
N1,さほど,さほど,768,left,30,
N1,じしゅ,自主,768,right,02,
N1,したしらべ,下調べ,768,right,03,
N1,しまつ,始末,768,right,04,
N1,しんさ,審査,768,right,05,
N1,しんにん,信任,768,right,06,
N1,すいそく,推測,768,right,07,
N1,すいり,推理,769,left,38,
N1,せいする,制する,769,left,39,
N1,せいみつ,精密,769,left,40,
N1,ぜせい,是正,769,left,41,
N1,そうおう,相応,769,left,42,
N1,そくばく,束縛,769,left,43,
N1,そし,阻止,769,left,44,
N1,それゆえ,それ故,769,right,45,
N1,だったら,だったら,770,left,04,
N1,だんぜん,断然,770,left,54,
N1,どうにか,どうにか,770,right,07,
N1,とかく,とかく,770,right,08,
N1,とがめる,谷める,770,right,09,
N1,とりあえず,取りあえず,770,right,,1
N1,とりまぜる,取り混ぜる,770,right,,1
N1,なおさら,なおさら,771,left,62,
N1,なるたけ,なるたけ,771,left,63,
N1,なんだか,何だか,771,left,64,
N1,はばむ,阻む,771,left,07,
N1,ふかけつ,不可欠,771,right,01,
N1,ベスト,best,771,right,73,
N1,べんぎ,便宜,772,left,74,
N1,ほうき,放径,772,left,75,
N1,まぎれる,紛れる,772,left,76,
N1,まして,まして,772,left,77,
N1,みあわせる,見合わせる,772,left,78,
N1,みなす,見なす,772,right,,1
N1,みはからう,見計らう,772,right,,1
N1,むだん,無断,772,right,,1
N1,むやみ(に,無閣 (に),772,right,,1
N1,むよう,無用,772,right,,1
N1,もくろむ,目論む,772,right,,1
N1,もっぱら,専ら,773,left,87,
N1,ゆえ(に,故(に),773,left,88,
N1,よくせい,抑制,773,left,90,
N1,よし,良し,773,left,91,
N1,よしあし,善し悪し,773,left,22,
N1,アプローチ,approach,773,right,01,
N1,オプション,option,773,right,02,
N1,がいとう,該当,774,left,03,
N1,かいめい,解明,774,left,04,
N1,がたい,難い,774,left,05,
N1,カテゴリ(ー,(徳) Kategorie,774,left,07,
N1,ぎんみ,吟味,774,left,08,
N1,けいせき,形跡,774,right,,1
N1,けいたい,形態,774,right,,1
N1,けい,系,774,right,,1
N1,けん,件,774,right,,1
N1,こころみる,試みる,774,right,,1
N1,こころみ,試み,774,right,,1
N1,ことがら,事柄,775,left,15,
N1,さいしゅう,採集,775,left,16,
N1,さい,差異,775,left,17,
N1,さとる,悟る,775,left,18,
N1,しきる,仕切る,775,left,19,
N1,しゅうしゅう,収集,775,left,20,
N1,しゅつげん,出現,775,right,21,
N1,しょうごう,照合,775,right,22,
N1,しょうだく,承諾,775,right,23,
N1,ちょう,調,775,right,02,
N1,せいぜん,整然,775,right,25,
N1,せいだく,清濁,775,right,26,
N1,そなわる,具わる・ 備わる,776,left,27,
N1,だいたい,大体,776,left,28,
N1,たいひ,対比,776,left,29,
N1,だかい,打開,776,left,30,
N1,たんけん,探検,776,left,31,
N1,ついきゅう,追及,776,left,32,
N1,つじつま,辻禄,776,right,03,
N1,てきおう,適応,776,right,04,
N1,てんけん,点検,776,right,05,
N1,とげる,遂げる,776,right,06,
N1,ととのえる,整える・ 調える,776,right,07,
N1,とりくむ,取り組む,776,right,08,
N1,とりわけ,取り分け,777,left,39,
N1,なんか,なんか,777,left,40,
N1,ばくぜん,漢然,777,left,41,
N1,ぶんさん,分散,777,left,42,
N1,ぶんベつ,分別,777,left,43,
N1,まるっきり,まるっきり,777,left,44,
N1,めいはく,明白,777,right,45,
N1,もさく,模索,777,right,47,
N1,ようそう,様相,777,right,49,
N1,よみとる,読み取る,778,left,51,
N1,るいじ,類似,778,left,53,
N1,るい,類,778,left,54,
N1,あんじる,案じる,778,left,00,
N1,いざしらず,いざ知らず,778,left,02,
N1,いたって,至って,778,right,03,
N1,いちがいに,一概に,778,right,04,
N1,いちじるしい,著しい,778,right,05,
N1,いちよう,一様,778,right,06,
N1,いちりつ,一筆,778,right,07,
N1,いろん,異論,778,right,08,
N1,うそつき,嘘つき,779,left,10,
N1,おおすじ,大筋,779,left,11,
N1,おのずから,自ずから,779,left,12,
N1,おのずと,自ずと,779,left,13,
N1,おぼえ,覚え,779,left,14,
N1,おもむき,趣,779,right,15,
N1,おもんじる・おもんずる,重 | んじる・重んずる,779,right,06,
N1,がいせつ,概説,779,right,18,
N1,がいねん,概念,779,right,19,
N1,がいりゃく,概略,779,right,20,
N1,かんてん,観点,780,left,22,
N1,ぎのう,技能,780,left,23,
N1,きゃっかん,客観,780,left,24,
N1,きゅうきよく,究極,780,left,25,
N1,きょうくん,教訓,780,left,26,
N1,けがれ,汚れ,780,left,27,
N1,こうみょう,巧妙,780,right,28,
N1,ごさ,誤差,780,right,29,
N1,こつ,こつ,780,right,30,
N1,ことに,殊に,780,right,01,
N1,ごもっとも,御元も,780,right,02,
N1,こんきょ,根拠,781,left,33,
N1,こんてい,根底,781,left,34,
N1,こんぼん,根本,781,left,35,
N1,さいぜん,最善,781,left,36,
N1,さくご,錯誤,781,left,37,
N1,しくみ,仕組み,781,left,38,
N1,しかしながら,しかしながら,781,right,39,
N1,じったい,実態,781,right,42,
N1,しや,視野,783,left,45,
N1,しゅかん,主観,783,left,46,
N1,しゅし,趣旨,783,left,07,
N1,しゅたい,主体,783,left,48,
N1,しんじつ,真実,783,left,50,
N1,しんそう,上真相,783,right,01,
N1,しんり,真理,783,right,02,
N1,ずばり,ずばり,783,right,03,
N1,せいかい,正解,783,right,04,
N1,せいか,成果,783,right,05,
N1,せいぎ,正義,783,right,06,
N1,せいじょう,正常,784,left,57,
N1,せいとう,正当,784,left,59,
N1,センス,sense,784,left,61,
N1,ぜんてい,前提,784,left,62,
N1,たやすい,たやすい,784,right,04,
N1,ちがえる,違える,784,right,65,
N1,ちてき,知的,784,right,07,
N1,てぎわ,手際,785,left,70,
N1,とくぎ,特技,785,left,07,
N1,なだかい,名高い,785,left,72,
N1,なまなましい,生々しい,785,left,73,
N1,なみ,並・並み,785,left,74,
N1,にかよう,似通う,785,left,75,
N1,にせもの,にせ物,785,right,06,
N1,にもかかわらず,にもかかわらず,785,right,07,
N1,ひかん,悲観,785,right,,1
N1,ひずみ,歪み,785,right,,1
N1,ひずむ,歪む,786,left,82,
N1,ひとなみ,人並み,786,left,83,
N1,ぶつぎ,物議,786,left,84,
N1,ふまえる,踏まえる,786,left,86,
N1,ふめい,不明,786,left,87,
N1,へんけん,偏見,786,left,88,
N1,ポイント,point,786,right,89,
N1,ほんかく,本格,786,right,09,
N1,ほんしつ,本質,786,right,02,
N1,ほんたい,本体,786,right,01,
N1,まこと,誠,787,left,04,
N1,まさしく,まさしく,787,left,95,
N1,みおとす,見落とす,787,left,,1
N1,みしらぬ,見知らぬ,787,left,97,
N1,みち,未知,787,left,98,
N1,むいみ,無意味,787,left,99,
N1,もくろみ,目論見,787,right,01,
N1,ややこしい,ややこしい,787,right,02,
N1,ゆがむ,和歪む,787,right,03,
N1,ようしき,様式,787,right,04,
N1,ようほう,用法,787,right,05,
N1,よかん,予感,787,right,06,
N1,よって,よって,788,left,07,
N1,よほど,余程,788,left,08,
N1,りくつ,理屈,788,left,09,
N1,りてん,利点,788,left,10,
N1,りょうしき,良識,788,left,11,
N1,りろん,理論,788,left,12,
N1,ろんり,論理,788,right,43,
N1,あてじ,当て字,788,right,,1
N1,いちじちがい,一字違い,788,right,02,
N1,かく,画,788,right,08,
N1,まんご,満語,788,right,08,
N1,かんよう,慣用,789,left,oe,
N1,ごい,語某,789,left,08,
N1,ごく,語旬,789,left,09,
N1,ごげん,語源,789,left,10,
N1,じたい,字体,789,left,01,
N1,じどうし,自動詞,789,left,12,
N1,しゅうしょく,修飾,789,right,03,
N1,じょし,助詞,789,right,04,
N1,じょどうし,助動詞,789,right,05,
N1,すうし,数詞,789,right,06,
N1,せいめい,姓名,789,right,07,
N1,だいする,題する,790,left,19,
N1,だいべん,代弁,790,left,20,
N1,たどうし,他動詞,790,left,21,
N1,ちょくやく,直訳,790,left,22,
N1,つかいこなす,使いこなす,790,left,23,
N1,つづり,綴り,790,left,24,
N1,ていせい,訂正,790,right,05,
N1,とくめい,匿名,790,right,08,
N1,なづけおや,名付け親,790,right,29,
N1,なづける,名付ける,790,right,30,
N1,なふだ,名札,791,left,31,
N1,ならす,慣らす,791,left,32,
N1,ならびに,並びに,791,left,33,
N1,ぶんご,文語,791,left,34,
N1,ほんみょう,本名,791,left,35,
N1,マーク,mark,791,left,36,
N1,まえおき,前置き,791,right,07,
N1,めいしょう,名称,791,right,08,
N1,よびすて,呼び捨て,791,right,,1
N1,りゃくご,略語,791,right,00,
N1,ろうどく,朗読,791,right,01,
N1,わぶん,和文,791,right,02,
N1,あかす,明かす,792,left,01,
N1,ありのまま,ありのまま,792,left,02,
N1,いいはる,言い張る,792,left,03,
N1,いいわけ,言い訳,792,left,04,
N1,いきごむ,意気込む,792,left,05,
N1,うったえ,訴え,792,left,06,
N1,うながす,促す,792,right,07,
N1,エスカレート,escalate,792,right,08,
N1,えんかつ,円滑,792,right,09,
N1,オーケー,OK,792,right,01,
N1,おおげさ,大袈裟,793,left,13,
N1,おせじ,お世辞,793,left,14,
N1,かいだん,会談,793,left,15,
N1,かかげる,掲げる,793,left,16,
N1,かきとる,書き取る,793,left,17,
N1,かわす,交わす,793,left,18,
N1,きかく,企画,793,right,09,
N1,きさい,記載,793,right,00,
N1,きめい,記名,793,right,01,
N1,きゃくしょく,脚色,793,right,,1
N1,きょうめい,共鳴,793,right,,1
N1,けなす,肥す,794,left,25,
N1,こうぎ,抗議,794,left,27,
N1,こうとう,口頭,794,left,28,
N1,こくはく,告白,794,left,29,
N1,ございます,ございます,794,left,30,
N1,ごまかす,ごまかす,794,right,32,
N1,コメント,comment,794,right,33,
N1,ごらんなさい,御覧なさい,794,right,34,
N1,さけび,叫び,795,left,37,
N1,ざつだん,雑談,795,left,38,
N1,さんぴ,替美,795,left,39,
N1,しつぎ,質疑,795,left,40,
N1,してき,指摘,795,left,41,
N1,しょうげん,証言,795,left,42,
N1,しょうさい,詳細,795,right,03,
N1,しょうする,称する,795,right,04,
N1,じょげん,助言,795,right,05,
N1,しるす,記す,795,right,06,
N1,しれい,指令,795,right,07,
N1,すいしん,推進,795,right,08,
N1,すすめ,勧め,796,left,49,
N1,すらすら,すらすら,796,left,51,
N1,せいめい,声明,796,left,52,
N1,せじ,世辞,796,left,53,
N1,せっとく,説得,796,left,54,
N1,せんげん,宣言,796,left,55,
N1,たいだん,対談,796,right,57,
N1,たいわ,対話,796,right,58,
N1,だまりこむ,黙り込む,796,right,60,
N1,ちゅうこく,忠千,797,left,,1
N1,ちゅうじつ,忠実,797,left,62,
N1,ちんもく,沈黙,797,left,63,
N1,つげぐち,告げロ,797,left,04,
N1,ていきょう,提供,797,left,66,
N1,ていさい,体裁,797,right,07,
N1,でんたつ,伝達,797,right,,1
N1,とうろん,討論,797,right,,1
N1,とう,問う,798,left,73,
N1,とく,説く,798,left,74,
N1,どころか,どころか,798,left,75,
N1,となえる,唱える,798,left,76,
N1,とりいそぎ,取り急ぎ,798,left,77,
N1,なにげない,何気ない,798,left,78,
N1,なにとぞ,何とぞ,798,right,09,
N1,ナンセンス,nonsense,798,right,81,
N1,ニュアンス,(法) nuance,798,right,83,
N1,ばくろ,暴中,799,left,06,
N1,はつげん,発言,799,left,87,
N1,はなはだ,甚だ,799,left,88,
N1,ばれる,ばれる,799,left,09,
N1,ひなん,非難,799,right,01,
N1,ひやかす,冷やかす,799,right,02,
N1,ひょっと,ひょっと,799,right,03,
N1,ひょっとして,ひょっとして,799,right,04,
N1,ひょっとすると,ひょっとすると,799,right,05,
N1,ふこく,布告,800,left,96,
N1,ふひょう,不評,800,left,97,
N1,プレゼン,presentation 之略,800,left,98,
N1,ぺこぺこ,ぺこぺこ,800,left,99,
N1,へりくだる,へりくだる,800,left,00,
N1,べんかい,弁解,800,left,01,
N1,へんとう,返答,800,left,02,
N1,べんろん,弁論,800,right,03,
N1,ぼやく,ぼやく,800,right,04,
N1,まぎらわしい,紛らわしい,800,right,08,
N1,みせびらかす,見せびらかす,800,right,07,
N1,むごん,無言,800,right,08,
N1,むろん,無論,801,left,09,
N1,もうしいれる,申し入れる,801,left,49,
N1,もうしこみ,申し込み,801,left,01,
N1,もうしでる,申し出る,801,left,12,
N1,もうしで,申し出,801,left,43,
N1,もらす,漏らす,801,left,14,
N1,ユニーク,unique,801,right,15,
N1,ようけん,用件,801,right,16,
N1,よっぽど,よっぽど,801,right,17,
N1,よびとめる,呼び止める,801,right,18,
N1,よみあげる,読み上げる,801,right,19,
N1,よろん・せろん,世論・世論,801,right,20,
N1,リップサービス,lip service,802,left,21,
N1,りょうしょう,了承,802,left,22,
N1,ろんぎ,論議,802,left,23,
N1,わるいけど,悪いけど,802,left,24,
N1,うつし,写し,802,left,01,
N1,うわがき,上書き,802,left,02,
N1,えつらん,閲覧,802,right,04,
N1,おうぼ,応募,802,right,,
N1,かじょうがき,箇条書き,802,right,96,
N1,きかん,季刊,802,right,,
N1,けいぐ,敬具,802,right,09,
N1,げんしょ,原書,803,left,11,
N1,こうどく,購読,803,left,14,
N1,さんしょう,参照,803,left,15,
N1,しゅだい,主題,803,right,16,
N1,しょはん,初版,803,right,07,
N1,しょひょう,書評,803,right,08,
N1,ぜっぱん,絶版,803,right,00,
N1,そうかん,創刊,803,right,01,
N1,ださく,駄作,804,left,22,
N1,ちょうへん,長編,804,left,23,
N1,ちょしょ,著書,804,left,24,
N1,ちょ,著,804,left,25,
N1,でんき,伝記,804,left,26,
N1,とじる,綴じる,804,left,27,
N1,ねんかん,年鑑,804,left,28,
N1,はいけい,拝啓,804,right,29,
N1,はん・ばん,版,804,right,30,
N1,ふろく,付録,804,right,31,
N1,ぶんしょ,文書,804,right,32,
N1,ベストセラー,bestseller,804,right,33,
N1,ほんぶん,本文,804,right,34,
N1,素寢約,檀約,805,left,35,
N1,めいぼ,名簿,805,right,07,
