level,page,column,entry_no,headword,bracket,ocr_context
N1,731,right,17,ぜんか,前科,"| 17 | ぜんか【前科】 / | 會(法)前科,以前服過弄 / :     ぜん か いっぱん    し  と"
N1,731,right,18,セクハラ,sexual harassment | 之略,| 18 | セクハラ【sexual harassment / | 之略】 / @) 性騷擾
N1,732,left,20,そうさ,捜査,"20 |そうさ【捜査】        1 / をでサ 搜查(犯人、罪狀等) : 查訪,查找 3; 2 / そう さ   かい し                          :"
N1,732,left,21,ついせき,追跡,21 | ついせき【追跡】          點 / ついせきちょう さ    い らい                     : / 団追蹴調査を依頼する。             1 6
N1,732,left,22,つきとばす,突き飛ばす,"22 | つきとばす【突き飛ばす】 is / “生 用力撞倒,撞出很遠               is / ろうじん 5    と                     H"
N1,732,left,23,つながる,繋がる,"23 | つながる【繋がる】 で / BE 連接 ,聯繫;(人)列隊 ,排列;牽連, ig / 有關係; (精神)連接在一起;被繫在'”"
N1,732,right,,てがかり,手掛かり,"| てがかり【手掛かり】 / 下手處,著力處;線索        N1 / 手掛かりをつかねむ。                        28"
N1,732,right,,てぐち,手口,"|てぐち【手口】 / (做壞事等常用的)手段,手法 / つか   ふる      て ぐち"
N1,732,right,,てじょう,手錠,|てじょう【手錠】 / 手負 / て りょう
N1,732,right,,てはい,手配,"|てはい【手配】 / 中凶ゆ 籌備 ・安排 : (警察球捕犯人的) / 署,布置"
N1,732,right,,どうき,動機,| どうき【動機】 / 動機 : 頁接原因 / はんこう どうき しら
N1,732,right,,とうそう,逃走,"| とうそう【逃走】 / 中ず 逃走,逃跑 / とうそうけい ろ   はんめい"
N1,733,left,30,とうぼう,逃亡,"30 | とうぼう【逃亡】 / 客-自轎 逃走,逃跑,逃遁 : 亡命 / がいこく     ぼう"
N1,733,left,31,なぐる,殴る,"31 | なぐる【殴る】 / @ 毆打,揍;(接某些動詞下面成$ / 合動詞)草草了事"
N1,733,left,32,にげだす,逃げ出す,"32 | にげだす【逃げ出す】 / 介5 逃出,溜掉;拔腿就跑,開始逃 / し れん    に   人"
N1,733,left,33,ぬすみ,盗み,"33 | ぬすみ【盗み】 / |          人る 偷盜,竊盜 / ぬす   はたら"
N1,733,left,34,のがす,逃す,"34 | のがす【逃す】 / 錯過,放過;(接尾詞用法)放過 / 漏掉"
N1,733,left,35,のがれる,逃れる,"35 | のがれる【逃れる】 / 條下つ 逃跑,逃脫;逃避,避免,躲病 / せきにん  のが"
N1,733,left,36,のっとる,乗っ取る,36 | のっとる【乗っ取る】 / ⑯お(「のりとる」的音便)侵占 ・奪取 / 劫持
N1,733,left,32,犯罪(2,,732 | 犯罪(2)
N1,733,right,37,パトカー,patrolcar,| 37 | パトカー 【patrolcar】 / 6 @) 警車(「パト ロールカー之略」) / 加人 トカーに追われる。
N1,733,right,40,まぬがれる,免れる,"| 40 |まぬがれる【免れる】 / i 人下っ) 免,避免,擺脫 / せきにん まぬが"
N1,733,right,41,もほう,模條,"| 41 | もほう【模條】 / i 歸他吃 模仿,仿照,仿效 / :    も ほうはん ふせ"
N1,733,right,42,ゆうかい,誘拐,"| 42 |ゆうかい【誘拐】 / i 全:他 揚騙,誘攪,綁架 / i   こども ゆうかい"
N1,734,left,00,いぎ,異議,"0 |いぎ【異議】            1 / 名 異議,不同的意見        | ・"
N1,734,left,02,かんい,簡易,"02 | かんい【簡易】           i / 名形動 簡易,簡單,簡便       La / かん い きいばんしょ                             :  0"
N1,734,left,03,けいばつ,刑六,03 |けいばつ【刑六】          1 / 名 刑罰              1
N1,734,left,04,けい,刑,"04 | けい【刑】               | / 多徒刑,刑罰           1 / けい  ふく                     由 1"
N1,734,right,,けんじ,検事,|けんじ【検事】 / (法) 検察官                              N1 / けん じ ちょうぅ   つと
N1,734,right,,さつじん,殺人,|さつじん【殺人】 / さつじん   おか / 殺人を犯す。
N1,734,right,,さばく,裁く,"|さばく【裁く】 / 裁判,審判;排解,從中調停,評理 / ざいにん   さば"
N1,734,right,,しけい,死刑,| しけい【死刑】 / 死刑 死罪 / し けい   しっこう
N1,734,right,,しっこう,執行,| しっこう【執行】 / 他) 執行 / し けい   しっこう
N1,734,right,,しょうこ,証拠,| しょうこ【証拠】 / ょまう 選    み / 証拠が見つかる。
N1,734,right,,しょばつ,処前,| しょばつ【処前】 / げんじゅう   しょばつ / 厳重に処罰する。
N1,735,left,12,せいさい,制裁,"12 | せいさい【制裁】 / 名・他サ) 制裁,懲治 / 園制裁在加又名"
N1,735,left,13,そしょう,訴訟,13 |そしょう【訴訟】 / そ しょう   お / 譯 起訴。
N1,735,left,14,たいけつ,対決,"14 | たいけつ【対決】 / 名店 對證,對質;較量,對抗 / たいけつ    さ"
N1,735,left,15,ちょうてい,調停,15 | ちょうてい【調停】 / 調停 / いさかいを調停する。
N1,735,left,16,とりしらべる,取り調べる,16 | とりしらべる【取り調べる / 下つ 調査 ・ 偵査 / ようぎしゃ 。 と Le
N1,735,left,17,ばいしょう,賠償,17 | ばいしょう【賠償】 / 賠償 / ばいしょうせいきゅう
N1,735,left,18,はんけつ,判決,"18 | はんけつ【判決】 / (法)判決; (是非直曲的)判斷 / 鑑定,評價"
N1,735,right,19,ベんご,弁護,"19 | ベんご【弁護】 / | 所也9 辯護,辯解;(法)辯護 / :    べん ご    い らい"
N1,735,right,20,ほうてい,法廷,| 20 |ほうてい【法廷】 / . | @ (法)法庭 / : ほうてい しんリり
N1,736,left,01,あくどい,,"01 | あくどい                        | / (顔色)太濃艶 : (味道)太用 : (行為) it( / 太過份讓人討厭,惡毒"
N1,736,left,02,あせる,焦る,02 | あせる【焦る】 / 人5 急忠・著急・ 多忙        1 / あせ   しっぱい                 は
N1,736,left,03,あんじ,暗示,"03 | あんじ【暗示】            1 / 室-他サ) 暗示,示意,提示          生 / 図暗示をかける。"
N1,736,left,04,いきちがい・ゆきちがい,,"04 |いきちがい・ゆきちがい / 【行き違い】 6 / 銀 走公開 : (聯繫)弄錯,威情失和, ;i[【"
N1,736,left,05,いじ,意地,"05 |いじ【意地】              1 / 名 (不好的)心術・用心 : 固執・師強, j;和8 / 意気用事 : 志気 得強心      |"
N1,736,right,06,いたわる,労る,"6 | いたわる【労る】 / 形 照顧 ,關懷;功勞;慰勞 ,安慰;(文) / 病"
N1,736,right,07,いっしんに,一心に,7 | いっしんに【一心に】 / ) 専心 一心一意 / いっしん   かみ   いの
N1,736,right,03,いっしん,一新,3 |いっしん【一新】 / -自他ず) 刷新 ・ 革新 / き ぶん   いっしん
N1,736,right,,うけみ,受け身,) |うけみ【受け身】 / 被動・守勢・招架 : (語法)被動式 / ラク    み
N1,736,right,,うちあける,打ち明ける,) | うちあける【打ち明ける】 / トドつ 吐露・坦白老買説 / ひ みつ   う    あ
N1,737,left,11,うわき,浮気,"11 |うわき【浮気】 / 名.自サ・形動) 見異思天,心猿意馬;,外崗 / うわ き"
N1,737,left,12,うわのそら,上の空,"12 | うわのそら 【上の空】 / |         名・形動) 心不在焉,漫不經心 / うわ   そら"
N1,737,left,13,うんざり,,"13 | うんざり / (一-形動・自サ) 厭膩,厭煩, (興趣)索然 / ごと        いや"
N1,737,left,14,えぐる,,"14 |えぐる / 天 挖;深挖,追究;(喻)挖苦,刺痛 / こころ"
N1,737,left,15,おいこむ,追い込む,"15 | おいこむ【追い込む】 / 他お 趕進;逼到,人迫陷入;緊要,最和 / 關頭加把勁;緊排,縮排(文字);讓(3"
N1,737,left,16,おだてる,,16 | おだてる / 圏 おだてても無駄だ。 / 謀 拍馬屁也沒用。
N1,737,left,17,おもちいつめる,思い詰める,17 | おもちいつめる【思い詰める / 旬下っ 想不開・ 錯牛角矢 / 736 | 心・内心⑪
N1,737,left,36,心・内心⑪,,736 | 心・内心⑪
N1,737,right,48,かばう,底う,"| 48 |かばう【底う】 / | @ 庇護,祖護,保護"
N1,737,right,19,かんがい,感居,| 19 |かんがい【感居】 / . 1 會威慨
N1,737,right,20,かんど,感度,"| 20 |かんど【感度】 / . 1 @ 敏威程度,靈敏性"
N1,737,right,21,きあい,気合い,"| 21 |きあい【気合い】 / ; 全 運氣,運氣時的聲音,吶喊;(聚精"
N1,737,right,22,きがおもい,気が重い,| 22 | きがおもい【気が重い】 / i 0 心情沈重
N1,737,right,23,きがきでない,気が気でない,"| 23 | きがきでない【気が気でない】 / i 人 焦慮,坐立不安"
N1,738,left,24,きがすむ,気が済む,24 |きがすむ【気が済む】 / 滴意・心情評夫 / や       き   す                 :
N1,738,left,25,きがね,気兼ね,"25 | きがね【気兼ね】           i【 / 自多 多心,客氣,拘束       1 / 329きんじょ 。 き が              :"
N1,738,left,26,きがむく,気が向く,26 | きがむく【気が向く】   1R / き   む       き                 5 / 団気が向いたら来てください。
N1,738,left,27,きがる,気軽,"27 | きがる【気軽】 【 / 8 坦率,不受拘束;爽快;隨便     i 加 / き がる はな               :"
N1,738,left,28,きごころ,気心,"28 | きごころ【気心】           | / 宮 性情,脾氣                   ; 回 / き こころ   し     ゆうじん                3 呈"
N1,738,left,29,きっぱり,,"29 | きっぱり ( / 軋自9 乾脆,斬釘截鐵;清楚,明確 『E / 団きっぱり断る。                點"
N1,738,left,30,きまりわるい,きまり悪い,"30 | きまりわるい【きまり悪い】 1 / 畫 趕不上的意思;不好意思,拉不下 iE / 受・難為情・害差徐放       i 點"
N1,738,right,,きょうかん,共感,"|きょうかん【共感】         2 / 自サ) 同咸,同情,共鳴                  心 / 二3還人 。 おぼー                               理"
N1,738,right,,きょうしゅう,郷和,"|きょうしゅう【郷和】 / 鄉愁,想念故鄉;懷念,思念 / きょうしゅう   おほぼ"
N1,738,right,,きよらか,清らか,|きよらか【清らか】 / 5 没有汚垢 : 清激秀豚 : 清激 / きよ に        お がわ
N1,738,right,,ここち,心地,"| ここち【心地】 / 心情,威覺 / ここち      かぜ"
N1,738,right,,こころえ,心得,"| こころえ【心得】 / 知識'經驗'體會;規章制度,須知; / 級代行上級職務)代理・皿代"
N1,738,right,,こころがける,心掛ける,"| こころがける【心掛ける】 / つ 留心,注意,記在心裡 / けんこう   ここ2 が"
N1,739,left,37,こころがけ,心掛け,"37 | こころがけ【心掛け】 / @) 留心,注意;努力,用心;人品 / 風格"
N1,739,left,39,こころづかい,心遣い,"39 | こころづかい【心遣い】 / 人 關照,關心,照料 / あたた   こころるづか"
N1,739,left,40,こころづよい,心強い,40 | こころづよい【心強い】 / 原 因為有可依靠的對象而威到安心 / 有信心・有把握
N1,739,left,41,こめる,込める,"41 | こめる【込める】 / 裝填;包括在內,計算在內 : / 中(精力) ,貫注(全神)"
N1,739,left,42,さっかく,錯覚,"42 | さっかく【錯覚】 / 各自 錯覺;錯誤的觀念;誤會,誤誰 / さっかく  お"
N1,739,left,43,さわる,障る,43 | さわる【障る】 / 信 妨胡・阻大・障記 : 有震影響・有 / 738 | 心・内心②
N1,739,left,38,心・内心②,,738 | 心・内心②
N1,739,right,45,じぜん,慈善,145 | じぜん【慈善】 / る 慈善 / 8   じ ぜんだんたい しきん う
N1,739,right,04,じそんレん,自尊心,| 4 | じそんレん【自尊心】 / i る) 自尊心 / H   じ そんしん つよ
N1,739,right,,i471したごころ,下心,"i 47 1したごころ【下心】 / i @) 内心 ・本心別有用心 ,企圖 ・(特指) / i 壞心腸"
N1,739,right,48,しゅうちゃく,執着,| 48 |しゅうちゃく【執着】 / | 外 丸穏・留角・不背捨研・畔 / :    い しゅうちゃく
N1,739,right,49,じょうちょ,情緒,") 49 | じょうちょ【情緒】 / | る) 情緒,情趣,風趣 / 1     じょうちょ ふ あんてい"
N1,740,left,50,じょう,情,50 |じょう【情】                 1 56 / 中 情・情感 同情心情 表情: ji 旭 / 情慾                      ; 跟
N1,740,left,51,じりつ,自立,51 | じりつ【自立】          | 57 / 名:自サ) 自立 猫立 にで / じ りつ     はたら                           :
N1,740,left,52,しんじょう,心情,52 |しんじょう【心情】              se / る 心情               i 爸 / Lee人                    : 振
N1,740,left,54,すがすがしい,清清しい,"54 |すがすがしい【清清しい】 ;a / 彩 清爽 , 心情舒暢; 爽快       : 則 / き も              :"
N1,740,right,,そう,添う,"| そう【添う】 / 增添,加上,添上;緊跟,不離地  N1 / 結成夫妻一起生活 ・ 結婚"
N1,740,right,,そうかい,爽快,| そうかい【爽快】                   本 / 2 爽快 / さぶん そうかい
N1,740,right,,たんちょう,単調,"| たんちょう【単調】 / 練) 單調,平庸,無變化 / こんちょう   せいかつ   はじ"
N1,740,right,,ちょっかん,直感,"| ちょっかん【直感】 / gう 直覺,直威;直接觀察到 / ょっか.   はたら"
N1,741,left,62,つうかん,痛感,62 | つうかん【痛感】 / 名・他ず) 痛感 深切地威受到 / ちから   さ    つうかん
N1,741,left,63,つくグマ,,63 | つくグマ / 便 仔細 : 痛切 深切 : (古)果果・果多 / なが
N1,741,left,64,つっぱる,突っ張る,"64 |つっぱる【突っ張る】 / 條五) 堅持 ・ 固執 : (用手)推頂 : 繝緊 / 板起 : 抽筋 , 劇痛"
N1,741,left,67,テンション,tension,67 |テンション 【tension】 / @ 緊張 ・ 激動緊張 / テンションがあがる。
N1,741,left,68,どうかん,同感,"68 | どうかん【同感】 / 名・自 同威,同意,贊同,同一見解 / 740 | 心、內心(3)"
N1,741,right,70,とうてい,到底,70 | とうてい【到底】 / | 便 (下接否定 語気強)無諭名何了・ / i 怎麼也
N1,741,right,71,とうとい,尊い,"| 71 |とうとい【尊い】 / ..| gW 價值高的,珍貴的,寶貴的,可貴的 / 及   ぎせい はら"
N1,741,right,73,上大名,尖色,"| 73 |上大名【尖色】 / -… | 5 尖;(神經)緊張;不高興,冒火 / しんけい"
N1,741,right,74,トラウマ,trauma,"74 | トラウマ【trauma】 / -… 1 @ 精神性上的創傷,威情食傷,情結 / | 創傷    ー"
N1,742,left,75,どんかん,鈍感,75 |どんかん【鈍感】               i / 衝-陳) 對事情的威覺或反應遲鈍; 反應 / どんかん おとこ                          1
N1,742,left,07,ないしょ,内緒,"7 |ないしょ【内緒】      | / き 虎革別人,秘密 / ないしょばなし                             5"
N1,742,left,77,ないしん,内心,"77 |ないしん【内心】           | / 生生內心,心中                       1 / ないしん                               H"
N1,742,left,78,なごり,名残,78 |なごり【名残】                  上 / る (臨別時) 難分難捨的心情・依鐵 :   : / な ごり    お                                 日
N1,742,left,07,なさけぶかい,情け深い,"7 |なさけぶかい【情け深い】 / 靖 , 有同情心的様子:熱心腸: / 較情け深い人が多い。      |」"
N1,742,left,80,なさけ,情け,"80 | なさけ【情け】             1 ( / る 仁慈 同情:人情 ,情義:(男女溼情, |! / 愛情                                  i  '"
N1,742,right,01,なれ,慣れ,1 | なれ【慣れ】 / 5) 習慣 熟習             NT1 / な                 ゆ だん
N1,742,right,02,なんだかんだ,,2 | なんだかんだ                         1 / 和                威 / 叶 這樣那樣;這個那個                        情
N1,742,right,03,なんでもかんでも,,3 | なんでもかんでも / 何でもかんでも】 / 時一切 仕謙都…・ 全部… : 無論如
N1,742,right,04,にんじょう,人情,4 | にんじょう【人情】 / ) 人情味・ 同情心 : 愛情
N1,742,right,05,ねつい,熱意,"5 | ねつい【熱意】 / ) 熱情,熱忱"
N1,742,right,06,ねんいり,念入り,6 | ねんいり【念入り】 / ) 精心 き 用心
N1,743,left,87,のどか,,"87 | のどか / 形動 安靜悠閒;舒適,閒適;天氣晴朗 , / 氣溫適中;和煦"
N1,743,left,88,はじらう,恥じらう,"88 |はじらう【恥じらう】 / 他互 害闔,羞澀 / は         すがた かわい"
N1,743,left,89,はじる,恥じる,89 | はじる【恥じる】 / 自上人 害羞;慚愧 / しったい    は
N1,743,left,90,はじ,取,"90 | はじ【取】 / @ 恥辱,羞恥,丟臉 / はじ"
N1,743,left,91,はんのう,反応,"91 | はんのう【反応】 / 名:邊ゆ (化學)反應;(對刺激的)反應 / 反響,效果"
N1,743,left,92,びんかん,敏感,"“92 |びんかん【敏感】 / 名.形動) 敏威,威覺敏銳 / びんかん   はだ    あ"
N1,743,right,93,ファイト,fight,| 93 |ファイト【fight】 / i @ 戦門・捕門・門事 : 門志・戦門精神 / i 加77了上 !
N1,743,right,97,ふじゅん,不純,| 97 |ふじゅん【不純】 / | R0e / 1     ふじewん どうき かく
N1,743,right,98,ふたん,負担,| 98 | ふたん【負担 / i 所.凶作 背負;負擔 / :     ふ たん 。 けいげん
N1,744,left,00,プレッシャー,pressure,"100 | プレッシャー【pressure】    | / き 壓強,'壓力,強制,緊迫 / 団ブプレッシャーがかかる。"
N1,744,left,01,へいじょう,平常,101 | へいじょう【平常】          | / ミ 普通・ 平常・平素・往常     還 / へいしょうしん 。 うしな           :
N1,744,left,02,へいぜん,平然,"102 | へいぜん【平然】          : / 強 沉著,冷靜;不在乎;坦然    | / へいぜん                       :"
N1,744,left,03,ぼうぜん,呆然,"103 | ぼうぜん【呆然】          | / 到 茫然,呆然,呆呆地 / ぼうぜん た   と"
N1,744,left,04,ほろにがい,ほろ苦い,104 | ほろにがい【ほろ苦い】 / 多 稍苦的                    | / にが 。 おも で              3
N1,744,left,05,ほんき,本気,"105 | ほんき【本気】 | / 名-有和勁 真的,真實;認真      : / ほん き        はたら                |"
N1,744,right,06,ほんね,本音,"06 | ほんね【本音】 / 3 真正的音色;真話,真心話      N1 / ほん ね    はな"
N1,744,right,07,ほんのう,本能,07 | ほんのう【本能】                     1 / ) 本能               情 / ほんのう   うな
N1,744,right,08,まごころ,真心,08 | まごころ【真心】 / ) 真心 誠心誠意 / ま こころ    こ      はたら
N1,744,right,09,まごつく,,"09 | まごつく / 切 慌張 ,驚慌失措 ,不知所措;徘徊, / 徨"
N1,744,right,10,まめ,,"10 |まめ / -形動) 勤快,勤肯;忠實,認真,表裡 / -致・誠超"
N1,744,right,01,マンネリ,mannerism 之略,"i1 | マンネリ【mannerism 之略】 / ) 因循守舊,墨守成規,千篇一律,老套 / おちい"
N1,745,left,12,みだす,乱す,"112 | みだす【乱す】 / @ 弄亂,攪亂 / 回秩序在亂二,"
N1,745,left,13,みだれる,乱れる,"113 | みだれる【乱れる】 / 叶つ 亂,凌亂;紊亂,混亂 / ふくそう   みだ"
N1,745,left,14,みれん,未練,"114 | みれん【未練】 / 名-形動 不熟練,不成熟;依戀,戀戀不 / 捨;不乾脆,怯丑"
N1,745,left,15,なかんしん,無関心,115 | なかんしん【無関心】 / 名-形動) 不關心;不咸興趣 / む かんしん よそお
N1,745,left,16,ものたりない,物足りない,116 | ものたりない【物足りない / 威覺缺少什麼而不滿足 : 有択収・フ / 完美 : 美中不足
N1,745,left,17,もりあがる,盛り上がる,"117 | もりあがる【盛り上がる】 / 條5 (向上或向外)鼓起 隆起 : (情緒 / 要求等)沸脆,高漲"
N1,745,left,18,やけに,,118 | やけに / 動 (俗)非常・入・ 特別 / 744 | 心、內心 (5)
N1,745,right,19,やしん,野心,| 119 | やしん【野心】 / i る 野心 雄心 : 陰謀 / :   やゃしん 。 和
N1,745,right,20,やわらぐ,和らく,"| 120 |やわらぐ【和らく】 / 和合 變柔和,和緩起來 / : 。。 いか   やわ"
N1,745,right,21,ゆうえつ,優越,| 121 |ゆうえつ【優越 / i 寢:自功 優越 / :   ゆうえつかん ひた
N1,745,right,22,ゆうかん,勇敢,| 122 | ゆうかん【勇敢】 / 名形生勇敢 / ゆうかん た   む
N1,745,right,23,秒3p<,誘惑,| 123 |秒3p<【誘惑】 / |人:他 誘惑;引誘 / あま ゆうわく か
N1,745,right,24,ゆさぶる,掘さぶる,| 124 |ゆさぶる【掘さぶる】 / 3   こころ ゆ / | 圏心が揺さぶられる。
N1,746,left,25,ゆとり,,"125 |ゆとり / 合餘地,寬裕            |"
N1,746,left,26,ゆるむ,緩む,"126 | ゆるむ【緩む】            i / 全 鬆散,緩和,鬆弛        本 / きんちょうかん ゆる                       :"
N1,746,left,27,ようじんぶかい,用心深い,"127 | ようじんぶかい【用心深い】 圖? / 父 十分小心,十分謹慎        i 品 / ようじんぶか 。 こうどう                     :"
N1,746,left,28,りせい,理性,128 | りせい【理性】 / 仿 理性                              ; 主 / り せい うしな                  :
N1,746,left,29,りょうしん,良心,129 | りょうしん【良心】            請 / る 良心               i 國 / りょうし     ) しゃ    た                   :
N1,746,left,30,ロマンチック,romantic,"130 |ロマンチック【romantic】 @ / 到 浪漫的,傳奇的,風流的,神祕的 3; / かんが          :"
N1,746,right,,あきらめ,諦め,"| あきらめ【諦め】                 回 / 斷念,死心,達觀,想得開               電 / あきらめがつかない。                  成"
N1,746,right,,あとまわし,後回し,| あとまわし【後回し】 / あとまわ
N1,746,right,,いこう,意向,| いこう【意向】 / 打算 ・意園 意向
N1,746,right,,いし,意思,| いし【意思】 / 訪思・ 想法・打算 / い      つあ
N1,746,right,,いどむ,挑む,"| いどむ【挑む】 / 5 挑戰;找辜;打破紀錄,征服; / 『・調情"
N1,747,left,07,いと,意図,"07 | いと【意図】 / 各-他切 心意,主意,企圖,打算 / い と  かく"
N1,747,left,08,いのり,祈り,"08 |いのり【祈り】 / 人 祈禱,禱告 / いの   ささ"
N1,747,left,09,いよく,意欲,09 | いよく【意欲】 / @) 意志・ 熱情 / い よく  も
N1,747,left,10,うちこむ,打ち込む,"10 | うちこむ【打ち込む】 / お 打進,釘進;射進,扣殺;用力扣 / 到 : 猛撲・ (園棋)攻入翌方陣地 : 瀧水"
N1,747,left,11,おかす,冒す,11 | おかす【冒す】 / 凶便 冒著 ・ 不願 : 置充 / き けん  おか
N1,747,left,12,おしきる,押し切る,12 | おしきる【押し切る】 / 人 切斷;排除(困難、反對) / お   き
N1,747,left,13,おもいきる,思い切る,13 | おもいきる【思い切る】 / 天 断念 死心 / 746 | 意志(1)
N1,747,left,46,意志(1,,746 | 意志(1)
N1,747,right,14,おろそか,疎か,| 14 | おろそか【疎か】 / 吧 將該做的事放置不管的樣子忽略; / | 圏仕事をおろそかにする。
N1,747,right,15,かためる,固める,"15 | かためる【固める】 / i @⑯Tつ (使物質等)凝回,堅硬;堆集到 / | 一處;堅定,使崔固;加強防守;使安"
N1,747,right,16,かなえる,叶える,| 16 |かなえる【叶える】 / i 候Fつ 使…建到(目的) 満足…的原 / 図 夢をかなえる。
N1,747,right,07,きよ,寄与,"7 |きよ【寄与】 / | 找:自作 貢獻,奉獻,有助於 / 上   せ かいへい わ   き よ"
N1,747,right,19,けしさる,消し去る,19 | けしさる【消し去る】 / i @ 消滅・消除 / 3  きおく け さきさ
N1,748,left,20,けつい,決意,"20 |けつい【決意】             i【 / 所9決心,決意;下決心     | / けつ い    ひょうめい                             :"
N1,748,left,21,けっこう,決行,"21 |けっこう【決行】        1【 / る-でう 斷然實行,決定實行     1了 / う てんけっこう ていげん             提議"
N1,748,left,22,こうじょう,向上,"22 | こうじょう【向上】      【 / 生計 向上,進步,提高      1 / こうじょうしん 二二                 :"
N1,748,left,23,こうちょう,好調,"23 |こうちょう【好調】       | / 筆友) 順利,情況良好       二 / ぜっこうちょう                    人"
N1,748,left,24,こころざし,志,24 | こころざし【志】 / 包 志願・志向・意園 厚意・盛情: || / 表達心意的禮物 : 略表心意      |!
N1,748,left,25,こころざす,志す,"25 | こころざす【志す】         | / 信5 立志,志向,志原       1 / 図医者を志す。         同"
N1,748,left,02,こんき,根気,2 | こんき【根気】 / 人 耐性・毅力・ 精力
N1,748,right,,しいて,強いて,| しいて【強いて】           回 / 強迫;勉強 : 一定…         心 / し    い    かれ 。 す      おぉも      理
N1,748,right,03,しいる,強いる,"3 | しいる【強いる】 / つ 強迫,強使 / く せん   し"
N1,748,right,,じっせん,実践,"> | じっせん【実践】 / -他9 實踐,自己實行 / じっせん  うつ"
N1,748,right,00,しのぐ,凌ぐ,"0 | しのぐ【凌ぐ】 / 所 忍耐,忍受,抵禦;躲避,排除; / 過,擺脫,應付,冒著;凌駕,超過"
N1,748,right,01,しゅどう,主導,1 | しゅどう【主導】 / ・他サ 主導; 主動 / しゅどうせい  はっ き
N1,748,right,02,しょうきよ,消去,"2 |しょうきよ【消去】 / 正人ず) 消失,消去,塗掉;(數)消去法 / ] 文字を消夫する。"
N1,749,left,33,しんぼう,卒抱,"33 | しんぼう【卒抱】 / 客.自泡 忍耐,忍受;(在同一處)耐,耐 / 心工作      |"
N1,749,left,34,すんなり(と,,"34 | すんなり(と) / 出自 苗條・細長・ 柔軟又有弾力 : 砺 / 利,容易,不費力"
N1,749,left,35,せいいっぱい,精一杯,35 | せいいっぱい【精一杯】 / 叉重・動 竭盡全力 / せいいっぱいがん ば
N1,749,left,36,たいぼう,待望,36 | たいぼう【待望】 / たいぼう   あめ    ふ / 待望の雨が降った。
N1,749,left,37,たえる,耐える,"37 | たえる【耐える】 / 自信 忍耐 ,忍受 ,容忍;擔負 :禁得住 / (堪える) (不)值得, (不)堪"
N1,749,left,38,たんとうちょくにゅう,単刀直/,38 | たんとうちょくにゅう【単刀直/ / 名形動) 一人揮刀衝入敵陣;直截了當 / たんとうちょくう 。 い
N1,749,left,48,意志(2,,748 | 意志(2)
N1,749,right,39,ちゃくもく,着目,"39 | ちゃくもく【着目】 / 客,自幼 著眼'注目;著眼點 / らい ちゃeくもく"
N1,749,right,40,ちゅうとはんぱ,中途半端,"i 40 |ちゅう とはんぱ【中途半端】 / i 作動)半途而廢,沒有完成,不夠徹底 / ちゅう と はん ば         かた"
N1,749,right,41,ちょうせん,挑戦,141 |ちょうせん【挑戦】 / 1 (:肌ゆ 挑戰 / 5    ちょうせん おう
N1,749,right,42,ちょくめん,直面,"| 42 |ちょくめん【直面】 / i :貞め 面對,面臨 / :   き き  ちょくめん"
N1,749,right,45,つらぬく,貫く,"】i 45 |つらぬく【貫く】 / i お 穿,穿透,穿過,貫穿 ;貫徵,達到 / いっしょう 店"
N1,750,left,46,でなおし,出直し,46 |でなおし【出直し】 / 、 名回去再來・重新再來 / げんてん 。 、 でなお                1
N1,750,left,47,とどめる,,"47 | とどめる        | / 息F王 停住;阻止;留下 ,遺留;止於(某 | / こころ                       :"
N1,750,left,48,なげだす,投げ出す,"48 | なげだす【投げ出す】 / お 拋出,扔下;拋棄,放棄;拿出, / 廈出,獻出             1"
N1,750,left,49,にんたい,忍耐,49 | にんたい【忍耐】 / 偏忍而              Ha / にんたいづよ    うら    わす          5
N1,750,left,50,ねばり,粘り,"50 | ねばり【粘り】         | / @黏性,黏度;堅韌頡強      | / ねば                        3 ・"
N1,750,left,51,ねばる,粘る,"51 | ねばる【粘る】 / 人お 黏;有耐性,堅持        | | / さい ご    ねば                 1"
N1,750,left,52,ねんがん,念願,52 | ねんがん【念願】           | / 名・他ず) 願常 ・ 心願 / 「
N1,750,right,03,のぞましい,望ましい,"3 |のぞましい【望ましい】    29 / 2 所希望的 : 希望那様 理想的 : 最  心 / 的,                                        理"
N1,750,right,04,はいじょ,排除,4 |はいじょ【排除】 / :・他 排除 ・ 消除 / もの   はいじょ
N1,750,right,05,はかい,破壊,5 | はかい【破壊】 / ・自他サ) 破壞 / かんきょう   は かい
N1,750,right,06,はげます,励ます,"6 | はげます【励ます】 / 下鼓勵,勉勵;激發;提高嗓門,聲 / “厲聲"
N1,750,right,07,はげむ,励む,7 | はげむ【励む】 / 到 努力 勤勉 / べんがく   はげ
N1,751,left,58,はたす,果たす,"58 | はたす【果たす】 / (人 完成・寅現・ 履行 : (接在動詞周 / 用形後)表示完了,全部等;(宗)還願"
N1,751,left,59,はんする,反する,59 | はんする【反する】 / 自功 違反; 相反;造反 / よ き  はん
N1,751,left,60,ひたすら,,60 | ひたすら / 仙) 只願一味 / えが つづ
N1,751,left,61,ひとくろう,一苦労,"61 | ひとくろう【一苦労】 / 名:自 費一些力氣,費一些力氣,操- / 些心"
N1,751,left,02,まちどおしい,待ち遠しい,e2 | まちどおしい【待ち遠しい / 玉 盼章能盡早實現而等待的樣子;] / 助己久的
