reading,writing,declaredNormalizedReading,zh,script,source_page,source_column,source_entry_no,source_writing
もる,盛る,もる,盛滿、裝滿、堆滿、堆高、配藥、下毒、刻劃、標刻度由,kanji,302,left,20,盛る
れいとうしょくひん,冷凍食品,れいとうしょくひん,冷凍食品、冷凍保存的食品,kanji,302,left,02,冷凍食品
うすめる,薄める,うすめる,稀釋、弄淡,kanji,302,right,03,薄める
かねつ,加熱,かねつ,加熱、高溫處理,kanji,302,right,04,加熱
こがす,焦がす,こがす,弄糊、烤焦、燒焦、焦急、慮、用香薰,kanji,302,right,05,焦がす
すいじ,炊事,すいじ,高調、煮飯,kanji,303,left,07,炊事
そそぐ,注ぐ,そそぐ,注入、傾注,kanji,303,left,08,注ぐ
ちょうみりょう,調味料,ちょうみりょう,調味料、佐料,kanji,303,left,09,調味料
できあがり,出来上がり,できあがり,完成、做好的結果,kanji,303,left,10,出来上がり
できあがる,出来上がる,できあがる,完成、做好、天性、生來就,kanji,303,left,11,出来上がる
ねっする,熱する,ねっする,加熱、變熱、發熱、熱中於、興奮激動,kanji,303,left,12,熱する
ひをとおす,火を通す,ひをとおす,加熱、煮熟,kanji,303,right,13,火を通す
ゆげ,湯気,ゆげ,蒸氣、熱氣、水珠、水滴,kanji,303,right,04,湯気
れいとう,冷凍,れいとう,冷凍、低溫凍結,kanji,303,right,05,冷凍
ずみ,済み,ずみ,完了、完結、付清、付族,kanji,304,left,06,済み
ひび,鯉・交,ひび,裂痕、龜裂,kanji,304,left,,鯉・交
いりょうひん,衣料品,いりょうひん,衣料、衣服,kanji,305,left,02,衣料品
おでかけ,お出掛け,おでかけ,出門正要出門,kanji,305,left,94,お出掛け
かおり,香り,かおり,芳香、香気,kanji,305,left,05,香り
きれ,切れ,きれ,衣料、布頭、碎布,kanji,305,right,07,切れ
けがわ,毛皮,けがわ,毛皮、動物皮毛,kanji,305,right,08,毛皮
しみ,染み,しみ,汗垢、玉沖,kanji,305,right,09,染み
つるす,吊るす,つるす,懸起、吊起、掛著,kanji,305,right,10,吊るす
ドレス,ドレス,どれす,女西服、洋裝、女禮服,katakana,305,right,11,dress
ねまき,寝間着,ねまき,睡衣,kanji,306,left,12,寝間着
はだぎ,肌着,はだぎ,襯衣、汗衫,kanji,306,left,03,肌着
はなやか,華やか,はなやか,華鹿、輝糧、活躍、引人注目,kanji,306,left,14,華やか
ふくそう,服装,ふくそう,服裝、服餓,kanji,306,left,15,服装
ふくらむ,膨らむ,ふくらむ,鼓起、膨脹、岩嘴,kanji,306,left,06,膨らむ
みずぎ,水着,みずぎ,泳裝,kanji,306,left,07,水着
モダン,モダン,もだん,現代的、流行的、時髦的,katakana,306,right,08,modern
ゆかた,浴衣,ゆかた,浴衣着,kanji,306,right,09,浴衣
ゆったり,ゆったり,ゆったり,六寬敞舒適、記服着,hiragana,306,right,00,ゆったり
わふく,和服,わふく,日本和服、和服,kanji,306,right,01,和服
ワンピース,ワンピース,わんぴいす,連身裙、洋裝,katakana,306,right,02,one-piece
エプロン,エプロン,えぷろん,圍裙,katakana,307,left,03,apron
おび,帯,おび,衣帶、腰帶、帶、的簡稱,kanji,307,left,04,帯
かぶせる,被せる,かぶせる,蓋上、戴上,kanji,307,left,05,被せる
げた,下駄,げた,木履,kanji,307,left,07,下駄
じかに,直に,じかに,三接地、親自地、貼身,kanji,307,right,08,直に
たび,足袋,たび,日式白布襪,kanji,307,right,oy,足袋
たれさがる,垂れ下がる,たれさがる,垂下,kanji,307,right,10,垂れ下がる
ながそで,長袖,ながそで,長袖、袖子較長的衣服,kanji,307,right,12,長袖
バンド,バンド,ばんど,樂團、帶子,katakana,307,right,13,band
ブローチ,ブローチ,ぶろおち,胸針,katakana,307,right,14,brooch
ほころびる,綻びる,ほころびる,脫線、使微微地張開、綻放,kanji,308,left,15,綻びる
ほどく,解く,ほどく,拆解,kanji,308,left,06,解く
けいと,毛系,けいと,毛線,kanji,308,left,00,毛系
てぬぐい,手ぬぐい,てぬぐい,布手中,kanji,308,left,02,手ぬぐい
ようもう,羊毛,ようもう,羊毛、羊身上的毛,kanji,308,right,05,羊毛
わた,綿,わた,棉、棉花、柳囚、絲棉,kanji,308,right,06,綿
かつぐ,担ぐ,かつぐ,扛、挑、推舉、擁戴、受騙,kanji,309,left,03,担ぐ
きんにく,筋肉,きんにく,肌肉,kanji,309,left,04,筋肉
こしかける,腰掛ける,こしかける,坐下,kanji,309,right,oe,腰掛ける
ころぶ,転ぶ,ころぶ,跌倒,kanji,309,right,07,転ぶ
しせい,姿勢,しせい,姿勢、態度,kanji,309,right,08,姿勢
しゃがむ,しゃがむ,しゃがむ,語蹲下撿小石頭,hiragana,309,right,09,しゃがむ
しんしん,心身,しんしん,身和心、精神和肉體,kanji,309,right,00,心身
ていれ,手入れ,ていれ,収拾、修整、検里、捜捕時,kanji,310,left,14,手入れ
どうさ,動作,どうさ,時動作,kanji,310,left,15,動作
とびはねる,飛び跳ねる,とびはねる,跳躍,kanji,310,left,,飛び跳ねる
にぶい,鈍い,にぶい,鈍、不鋒利、慢、遲鈍、動作緩慢、朦朧,kanji,310,left,07,鈍い
はだか,裸,はだか,裸體、沒有外皮的東西、精光、身無、文、不存先入之見、不裝飾門麵,kanji,310,right,,裸
みあげる,見上げる,みあげる,仰視、仰誼、欽佩、尊敬、景仰,kanji,310,right,00,見上げる
もたれる,もたれる,もたれる,依靠、憑靠、消化不良,hiragana,310,right,01,もたれる
わき,脇,わき,腋下、旁邊,kanji,311,left,23,脇
あむ,編む,あむ,編、織、編輯、編纂,kanji,311,left,01,編む
うがい,うがい,うがい,漱口,hiragana,311,left,03,うがい
おもなが,面長,おもなが,長臉,kanji,311,right,07,面長
けむい,煙い,けむい,煙撲到臉上使人無法呼吸、嗆人,kanji,311,right,11,煙い
こきゅう,呼吸,こきゅう,呼吸、吐納歩調、說、回呼吸,kanji,312,left,,呼吸
しらが,白髪,しらが,日頭胡,kanji,312,left,06,白髪
すきとおる,透き通る,すきとおる,透明、清澈,kanji,312,left,07,透き通る
するどい,鋭い,するどい,尖的、鋒利的、舌鋭的、烈、強烈、敏銳、聰明回,kanji,312,right,,鋭い
そる,剃る,そる,剃、刮,kanji,312,right,,剃る
ためいき,ため息,ためいき,嘆氣、長吁短嘆,kanji,312,right,,ため息
たらす,垂らす,たらす,滴、垂,kanji,312,right,,垂らす
ちぢれる,縮れる,ちぢれる,捲曲、起皺、出摺、毛縮,kanji,312,right,,縮れる
つっこむ,突っ込む,つっこむ,衝入、閣入、深入、塞進、插入、沒入、深入追究,kanji,313,left,24,突っ込む
つや,湯,つや,光澤、潤澤、興趣精彩弁事、風流事,kanji,313,left,25,湯
のぞく,覗く,のぞく,嗲視、探視、往下看、晃一眼、暑探他人秘,kanji,313,left,26,覗く
はさまる,挟まる,はさまる,夾在中間,kanji,313,left,27,挟まる
ばっちり,ばっちり,ばっちり,眼大而水汪汪、睜大眼睛、轅目訪!了五戰世紀工必,hiragana,313,left,28,ばっちり
ひとみ,瞳,ひとみ,瞳孔、眼睛,kanji,313,left,29,瞳
ほほえむ,微笑む,ほほえむ,微笑、含笑、微開、條開,kanji,313,right,31,微笑む
ぼんやり,ぼんやり,ぼんやり,模糊、不清楚、迷糊、傻查、楞、心不在焉、笨蛋、呆子,hiragana,313,right,32,ぼんやり
みおろす,見下ろす,みおろす,俯視、往下看、輕視、萄視、看、不起、視線從上往下移動,kanji,313,right,34,見下ろす
みつめる,見詰める,みつめる,三二凝視、注視、盯著、國顏砷見選鄉召,kanji,313,right,35,見詰める
あおぐ,扇ぐ,あおぐ,搧、仰望,kanji,314,left,01,扇ぐ
あしあと,足跡,あしあと,胸印、蹤跡、事蹟、業績,kanji,314,left,02,足跡
あしもと,足元,あしもと,腳下、腳步、身旁、附近,kanji,314,left,03,足元
あしをはこぶ,足を運ぶ,あしをはこぶ,去、前往拜訪,kanji,314,left,04,足を運ぶ
きよう,器用,きよう,形靈巧、精巧、手藝巧妙、精明、六人介全人誠久,kanji,314,left,05,器用
くむ,波む,くむ,打水、汲取,kanji,314,right,05,波む
こぐで,汗ぐ,こぐで,劃船、搖檔、蕩槳、蹤,kanji,314,right,08,汗ぐ
こする,擦る,こする,摩擦、搓,kanji,314,right,09,擦る
しびれる,痺れる,しびれる,麻木、因強烈刺激而興奮,kanji,314,right,,痺れる
しぼる,絞る,しぼる,擰、擠、榨,kanji,314,right,01,絞る
すっと,すっと,すっと,動作迅速地、和飛快、輕快、輕鬆、痛快、輕鬆,hiragana,315,left,13,すっと
たちどまる,立ち止まる,たちどまる,站住、停步、停下,kanji,315,left,14,立ち止まる
ちぎる,ちぎる,ちぎる,摘取、揪、接動,hiragana,315,left,15,ちぎる
のろのろ,のろのろ,のろのろ,遲緩、慢吞吞地,hiragana,315,left,17,のろのろ
はがす,剥がす,はがす,剝下、揭下,kanji,315,right,08,剥がす
ふさがる,塞がる,ふさがる,阻塞、關閉、佑用、佑満,kanji,315,right,20,塞がる
ふし,節,ふし,節、關節、曲調,kanji,315,right,21,節
ぶらさげる,ぶら下げる,ぶらさげる,佩帶、懸掛、手提、挫,kanji,315,right,23,ぶら下げる
ふれる,触れる,ふれる,接觸、提到,kanji,316,left,25,触れる
もちあげる,持ち上げる,もちあげる,舉起、抬起,kanji,316,right,07,持ち上げる
いでん,遺伝,いでん,遺傳,kanji,317,left,01,遺伝
いでんし,遺伝子,いでんし,基因,kanji,317,left,02,遺伝子
じんめい,人命,じんめい,人命、人的生命,kanji,317,left,05,人命
せいめい,生命,せいめい,生命、壽命、重要的東西、關鍵、命、根子,kanji,317,right,07,生命
じさつ,自殺,じさつ,自殺、自己結束生命,kanji,318,left,04,自殺
ししゃ,死者,ししゃ,死者、死人,kanji,318,left,05,死者
したい,死体,したい,屍體,kanji,318,left,00,死体
じゅみょう,寿命,じゅみょう,壽命、耐用期限,kanji,318,left,07,寿命
しわ,しわ,しわ,徐紋、纖折、摺子,hiragana,318,left,08,しわ
せいぞん,生存,せいぞん,生存、活著存在,kanji,318,right,,生存
いけない,いけない,いけない,不好、糟糕、沒希革不行、能喝酒、不能喝酒的人、不許、不可,hiragana,319,left,02,いけない
こんなに,こんなに,こんなに,這樣、如此,hiragana,319,left,04,こんなに
さほう,作法,さほう,禮法、作法,kanji,319,left,05,作法
そくてい,測定,そくてい,測定測量,kanji,319,right,og,測定
ちぢむ,縮む,ちぢむ,縮縮小、抽縮起鍛紋、出拘、畏縮、退縮、惶恐、縮回去、縮進去,kanji,319,right,oo,縮む
はついく,発育,はついく,發育、成長,kanji,319,right,11,発育
ひるね,昼寝,ひるね,午睡,kanji,319,right,12,昼寝
わかわかしい,若々しい,わかわかしい,年輕有朝氣的、年輕輕的富人、氣的,kanji,319,right,03,若々しい
あれる,荒れる,あれる,天氣弦壞、變粗糖、芒廢、醫、暴辰、胡鬧、秩序混亂,kanji,320,left,03,荒れる
くずす,崩す,くずす,拆毀、打亂,kanji,320,right,,崩す
しょうもう,消耗,しょうもう,消費、消耗、耗盡、勞、磨損,kanji,320,right,00,消耗
しんたい,身体,しんたい,身體、人體,kanji,320,right,01,身体
たいおん,体温,たいおん,體溫,kanji,321,left,13,体温
とれる,取れる,とれる,脫落、掉下、需要、去掉、刪除、協調、均和,kanji,321,left,14,取れる
はかる,計る,はかる,測量、計量、推測、揣測、徵詢、諮詢,kanji,321,left,15,計る
まわす,回す,まわす,轉、轉動、傳遞、傳送、調職、各處活動奔走、想辦法、運用,kanji,321,left,17,回す
めまい,目眩,めまい,頭暈眼花,kanji,321,left,18,目眩
よみがえる,蘇る,よみがえる,甦醒、復活、復興復甦、回復、重新想起,kanji,321,right,19,蘇る
いたみ,痛み,いたみ,疼痛、損傷,kanji,321,right,ot,痛み
いたむ,痛む,いたむ,療痛、苦悩、損壌,kanji,321,right,02,痛む
うなる,唸る,うなる,呻吟、吼叫、發出鳴聲、吩、哼、贊同、喝彩,kanji,321,right,03,唸る
こる,凝る,こる,凝固、入迷、講究,kanji,322,left,05,凝る
ずつう,頭痛,ずつう,頭痛、頭部疼痛,kanji,322,left,00,頭痛
むしば,虫歯,むしば,王歯星牙,kanji,322,left,08,虫歯
がい,害,がい,江人為害、損害、災害妨大,kanji,322,right,02,害
かぜぐすり,風邪薬,かぜぐすり,感冒藥,kanji,322,right,05,風邪薬
がち,勝ち,がち,往往、容易、動還大部分是,kanji,322,right,,勝ち
かんびょう,看病,かんびょう,看護,kanji,322,right,,看病
くるしめる,苦しめる,くるしめる,使痛苦、欺負,kanji,323,left,07,苦しめる
こうかてき,効果的,こうかてき,有效的,kanji,323,left,08,効果的
こうりょく,効力,こうりょく,效力、效果、效應、二《,kanji,323,left,09,効力
こくふく,克服,こくふく,克服、戰勝困難,kanji,323,left,10,克服
こっせつ,骨折,こっせつ,骨折、骨頭斷裂,kanji,323,left,11,骨折
さしつかえ,差し支え,さしつかえ,不方便、障礙、妨礙,kanji,323,left,12,差し支え
じゅうしょう,重傷,じゅうしょう,重傷、嚴重受傷,kanji,323,right,13,重傷
しょうどく,消毒,しょうどく,消毒、殺菌處理,kanji,323,right,16,消毒
せいかつしゅうかんびょう,せいかつしゅうかんびょう,せいかつしゅうかんびょう,文明病,hiragana,323,right,17,せいかつしゅうかんびょう
たたかう,戦う・闘う,たたかう,作戦、戦事、門事、競費,kanji,323,right,48,戦う・闘う
ていか,低下,ていか,降低、低落,kanji,324,left,01,低下
てきせつ,適切,てきせつ,適當、恰當、妥切有,kanji,324,left,20,適切
でんせん,伝染,でんせん,信染、傳染,kanji,324,left,21,伝染
ゆけつ,輸血,ゆけつ,輸血、輸入血液,kanji,324,left,24,輸血
あせ,汗,あせ,汗、汗水,kanji,324,right,01,汗
きゅうよう,休養,きゅうよう,休養、休息調養,kanji,324,right,04,休養
じゅんかん,循環,じゅんかん,循環、反覆流動,kanji,325,left,07,循環
しょうか,消化,しょうか,掌握、理解、容納、吸收、處理,kanji,325,left,08,消化
しょうべん,小便,しょうべん,小便、尿,kanji,325,left,09,小便
しんけい,神経,しんけい,神經、察覺力威覺、神經作用,kanji,325,right,10,神経
えんじ,園児,えんじ,幼園章,kanji,326,left,02,園児
おんなのひと,女の人,おんなのひと,女人、女性,kanji,326,left,03,女の人
かくう,架空,かくう,虛構、空想,kanji,326,left,,架空
かくじ,各自,かくじ,每個人、各自、回各自用意才名,kanji,326,left,05,各自
かげ,影,かげ,影子、倒影、路影形中,kanji,326,right,05,影
かねそなえる,兼ね備える,かねそなえる,兩者兼備,kanji,326,right,,兼ね備える
けはい,気配,けはい,跡象、苗頭、氣息,kanji,326,right,,気配
じつに,実に,じつに,實在、非常,kanji,327,left,11,実に
じんぶつ,人物,じんぶつ,人物、人品,kanji,327,left,13,人物
たん,短,たん,短、不足、缺點,kanji,327,left,15,短
ひとめ,人目,ひとめ,世人的眼光、旁人看見、一眼章畫、眼看穿,kanji,327,right,09,人目
みぶん,身分,みぶん,身份、社會地位、生活狀況、境遇,kanji,327,right,21,身分
よびかける,呼び掛ける,よびかける,大招呼、呼喚、號召、呼徐、田人呼,kanji,328,left,23,呼び掛ける
ウーマン,ウーマン,ううまん,婦女女人,katakana,328,left,00,woman
おとこのひと,男の人,おとこのひと,男人、男性,kanji,328,left,02,男の人
せいしょうねん,青少年,せいしょうねん,條消滅青少年的犯罪,kanji,328,left,05,青少年
せいべつ,性別,せいべつ,性別記入,kanji,328,right,06,性別
だんし,男子,だんし,男子、男孩、男人、男子灌,kanji,328,right,08,男子
としした,年下,としした,年幼、年紀小,kanji,328,right,05,年下
ぼうや,坊や,ぼうや,對男孩的親切稱呼、未見過世麵的、青年、對別人男孩的敬般,kanji,328,right,04,坊や
ぼっちゃん,坊ちゃん,ぼっちゃん,公子令郎、少爺、不通事故的人、少分作風的人,kanji,329,left,12,坊ちゃん
めした,目下,めした,部下、下,kanji,329,left,13,目下
おう,王,おう,王、國王,kanji,329,left,01,王
おうさま,王様,おうさま,國王、大王,kanji,329,left,02,王様
おうじ,王子,おうじ,王子、王族的男子,kanji,329,left,03,王子
おうじょ,王女,おうじょ,公主、王族的女子,kanji,329,left,04,王女
おおや,大家,おおや,房東、正房、上房、主房,kanji,329,right,05,大家
おてつだいさん,お手伝いさん,おてつだいさん,偶人,kanji,329,right,oe,お手伝いさん
おまえ,お前,おまえ,你,kanji,329,right,07,お前
ガールフレンド,ガールフレンド,があるふれんど,女友,katakana,329,right,09,girlfriend
かたがた,方々,かたがた,代前大家、您們、這個那個、種種、各處、總之,kanji,330,left,01,方々
かんじゃ,患者,かんじゃ,患者、病人,kanji,330,left,12,患者
ぎいん,議員,ぎいん,議員、民意代表,kanji,330,left,13,議員
ぎし,技師,ぎし,技師、工程師専業技術人員,kanji,330,left,14,技師
ぎちょう,議長,ぎちょう,議長、主席,kanji,330,left,15,議長
キャプテン,キャプテン,きゃぷてん,團體的首領、船長、隊長、主任,katakana,330,left,16,captain
ギャング,ギャング,ぎゃんぐ,持榆強盜團體、盜伙,katakana,330,left,07,gang
きょうじゅ,教授,きょうじゅ,教授、講授、教物,kanji,330,right,08,教授
コーチ,コーチ,こおち,教練、技術指導、教練員,katakana,330,right,09,coach
こうし,講師,こうし,講師、演講者,kanji,330,right,00,講師
こくおう,国王,こくおう,國王、國君,kanji,330,right,01,国王
コック,コック,こっく,廚師,katakana,330,right,02,cook
さくしゃ,作者,さくしゃ,作者、創作者,kanji,330,right,03,作者
しかい,司会,しかい,司儀、主持會議,kanji,331,left,25,司会
ジャーナリスト,ジャーナリスト,じゃあなりすと,記者,katakana,331,left,26,journalis
しゅしょう,首相,しゅしょう,首相、内閣綿理大臣,kanji,331,left,27,首相
しゅふ,主婦,しゅふ,主婦、女主人,kanji,331,left,28,主婦
じゅんきょうじゅ,准教授,じゅんきょうじゅ,教授,kanji,331,left,29,准教授
じょうきゃく,乗客,じょうきゃく,乗客旅客,kanji,331,left,30,乗客
しょうにん,商人,しょうにん,商人、做生意的人,kanji,331,right,31,商人
じょおう,女王,じょおう,女王、王后皇女、王女,kanji,331,right,32,女王
じょきょう,助教,じょきょう,助理教員、代理教員,kanji,331,right,33,助教
じょしゅ,助手,じょしゅ,助手、幫手、助教,kanji,331,right,34,助手
しろうと,素人,しろうと,外行、非專業人士,kanji,331,right,35,素人
しんゆう,親友,しんゆう,各知心朋友,kanji,332,left,36,親友
たいし,大使,たいし,大使、外交代表,kanji,332,left,37,大使
ちょしゃ,著者,ちょしゃ,作者、著者,kanji,332,left,04,著者
でし,弟子,でし,弟子、徒弟、門生、學徒,kanji,332,left,41,弟子
てんのう,天皇,てんのう,天皇、日本天皇,kanji,332,left,,天皇
はかせ,博士,はかせ,博士、博學之人入,kanji,332,right,,博士
はんじ,判事,はんじ,審判員、法官,kanji,332,right,,判事
ひっしゃ,律者,ひっしゃ,作者、筆者,kanji,332,right,,律者
ぶし,武士,ぶし,武士、日本古代武人,kanji,332,right,,武士
ふじん,婦人,ふじん,婦女、女子,kanji,332,right,,婦人
ボーイフレンド,ボーイフレンド,ぼおいふれんど,男朋友,katakana,333,left,49,boyfriend
ぼうさん,坊さん,ぼうさん,和尚,kanji,333,left,50,坊さん
まいご,迷子,まいご,迷路的孩子、走失的孩子,kanji,333,left,51,迷子
めいじん,名人,めいじん,名人名家、大師、専家,kanji,333,left,53,名人
やくしゃ,役者,やくしゃ,演員、善於做戲的人、手段高明的人,kanji,333,left,55,役者
じゅうみん,住民,じゅうみん,居民,kanji,333,right,oz,住民
じんるい,人類,じんるい,人類、人這個物種,kanji,333,right,03,人類
のうみん,農民,のうみん,農民、務農的人,kanji,333,right,04,農民
われわれ,我々,われわれ,我們、我,kanji,333,right,05,我々
げひん,下品,げひん,卑痢、下流、低俗低級較,kanji,334,left,01,下品
スタイル,スタイル,すたいる,文購、様式、風格、姿態、購態,katakana,334,left,03,style
スマート,スマート,すまあと,漠澤、時蛋、漂高、苗條知能型、智慧型,katakana,334,left,05,smart
ちゅうにくちゅうぜい,中肉中背,ちゅうにくちゅうぜい,中等身材物,kanji,334,right,07,中肉中背
ハンサム,ハンサム,はんさむ,帥、英俊、美男子,katakana,334,right,08,handsome
びよう,美容,びよう,美容、美化容貌,kanji,334,right,,美容
へいぼん,平凡,へいぼん,平凡顔美,kanji,334,right,01,平凡
ほっそり,ほっそり,ほっそり,纖細、苗條,hiragana,334,right,02,ほっそり
ぽっちゃり,ぽっちゃり,ぽっちゃり,豐滿、胖,hiragana,335,left,13,ぽっちゃり
みかけ,見掛け,みかけ,今外貌、外觀、外表,kanji,335,left,14,見掛け
みっともない,見っとも無し,みっともない,學難看的、不像樣的、不體麵的、成體統、醒,kanji,335,left,15,見っとも無し
みにくい,醒い,みにくい,難看的、醜的、醜陋、醜惡,kanji,335,left,16,醒い
あつかましい,厚かましい,あつかましい,厚臉皮、無恥,kanji,335,right,02,厚かましい
あやしい,人怪しい,あやしい,奇怪的、可疑的、靠不住的、難以、置信、奇異、特別、笨拙、關係暖昧的,kanji,335,right,93,人怪しい
あわただしい,慌ただしい,あわただしい,匆匆忙忙的、慌慌張張的,kanji,335,right,04,慌ただしい
いきいき,生き生き,いきいき,活潑、生氣勃勃、栩栩如生,kanji,335,right,05,生き生き
いさましい,勇ましい,いさましい,勇敢的、振奮人心的、活潑的、有勇無謀,kanji,335,right,06,勇ましい
いちだんと,一段と,いちだんと,更加、越發,kanji,335,right,07,一段と
いばる,成張る,いばる,誇詞、得威風,kanji,335,right,08,成張る
かしこい,賢い,かしこい,聰明、伶俐,kanji,336,left,01,賢い
かって,勝手,かって,任意、任性、隨便,kanji,336,left,04,勝手
かわいがる,可愛がる,かわいがる,喜愛、疼愛、嚴加管教、教訓,kanji,336,right,,可愛がる
かわいらしい,可愛らしい,かわいらしい,可愛的、討人喜歡、小巧玲瓏,kanji,336,right,,可愛らしい
かんげい,歓迎,かんげい,歡迎,kanji,336,right,,歓迎
ぎょうぎ,行儀,ぎょうぎ,禮儀、禮節、舉止,kanji,336,right,,行儀
くどい,くどい,くどい,哆冗長迄味的、過於膩的、表現,hiragana,337,left,21,くどい
けってん,欠点,けってん,缺點、欠缺、毛病、欠點改,kanji,337,left,22,欠点
けんそん,謙怖,けんそん,謙丈、謙虚,kanji,337,left,24,謙怖
ごういん,強引,ごういん,強行強制強勢,kanji,337,left,26,強引
じぶんかって,自分勝手,じぶんかって,任性、自私,kanji,337,left,27,自分勝手
じゅんじょう,純情,じゅんじょう,純情、純真感情,kanji,337,right,29,純情
じゅんすい,純粋,じゅんすい,純粹的、道地、純真、純潔、無雜念的,kanji,337,right,29,純粋
ずうずうしい,図々しい,ずうずうしい,厚顏、厚皮臉、無恥,kanji,337,right,32,図々しい
すなお,素直,すなお,坦率、聽話,kanji,338,left,,素直
せきにんかん,責任感,せきにんかん,責任感、負責任的意識,kanji,338,left,,責任感
たいそう,大層,たいそう,非常、很,kanji,338,left,36,大層
たのもしい,頼もしい,たのもしい,靠得住的、前途有為的、有出息的、國賴訪好埋志,kanji,338,left,03,頼もしい
たんしょ,短所,たんしょ,缺點、短處,kanji,338,right,,短所
ちょうしょよ,長所,ちょうしょよ,長所生,kanji,338,right,,長所
つよき,強気,つよき,強硬、看漲,kanji,338,right,,強気
とくしょく,特色,とくしょく,特色、特徵、特點、特長,kanji,338,right,,特色
なまける,怠ける,なまける,懶惰怠情,kanji,339,left,47,怠ける
にごにご,にごにご,にごにご,笑嘻嘻、笑容満麵,hiragana,339,left,48,にごにご
にっこり,にっこり,にっこり,微笑貌、莞爾、嫣然一笑、微一笑,hiragana,339,left,49,にっこり
のんき,呑気,のんき,悠閑、無憂無慮、不拘小節、不慌不忙、蠻不在乎、漫不經心,kanji,339,left,50,呑気
パターン,パターン,ぱたあん,形式、様式、模型、紙様、園案、花欄,katakana,339,right,51,pattern
ふけつ,不潔,ふけつ,不潔、不乾淨,kanji,339,right,54,不潔
まごまご,まごまご,まごまご,慌張、不知所措,hiragana,340,left,00,まごまご
もともと,もともと,もともと,本來、原本,hiragana,340,left,01,もともと
ゆうじゅうふだん,優柔不断,ゆうじゅうふだん,形生優柔寡斷,kanji,340,left,02,優柔不断
ゆうゆう,悠々,ゆうゆう,悠然、不位不忙、綽弱有餘,kanji,340,right,03,悠々
ようき,陽気,ようき,天氣、開朗,kanji,340,right,05,陽気
ようじん,用心,ようじん,注意、留神、警性小心,kanji,340,right,05,用心
ようち,幼稚,ようち,年幼的、不成熟的、幼稚的,kanji,340,right,07,幼稚
よくばり,欲張り,よくばり,貪婪、貪得無厭,kanji,340,right,05,欲張り
らくてんてき,楽天的,らくてんてき,樂觀的,kanji,341,left,70,楽天的
りこしゅぎ,利己主義,りこしゅぎ,利己主義、自私的想法,kanji,341,left,71,利己主義
おたがいさま,お互い様,おたがいさま,彼此、互相,kanji,341,left,01,お互い様
きょうりよく,強力,きょうりよく,力量大、強力、強大,kanji,341,right,03,強力
こうさい,交際,こうさい,交際、交往、鹿本,kanji,341,right,04,交際
じょうげ,上下,じょうげ,高低、上下、低賤,kanji,341,right,07,上下
そうご,相互,そうご,相互彼比輸流、輸班、交替交互,kanji,342,left,00,相互
そんちょう,尊重,そんちょう,時全尊重、重視,kanji,342,left,02,尊重
たにん,他人,たにん,別人、他人、陌生人、外人、局外人,kanji,342,left,14,他人
たまたま,偶々,たまたま,偶然、碰巧、無意間、偶爾、有時,kanji,342,right,05,偶々
たより,便り,たより,音信、消息、人,kanji,342,right,06,便り
たよる,頼る,たよる,依靠依頼、仰佐、拉著、投村、門路,kanji,342,right,07,頼る
つきあい,付き合い,つきあい,交際、交往、打交道、應、付合,kanji,342,right,08,付き合い
どういつ,同一,どういつ,同一、相同,kanji,343,left,21,同一
とけこむ,溶け込む,とけこむ,融化溶解燈化、融合,kanji,343,left,22,溶け込む
とも,友,とも,友人、朋友、良師益友,kanji,343,left,23,友
なかなおり,仲直り,なかなおり,和好、言歸於好,kanji,343,left,24,仲直り
なかま,仲間,なかま,伙伴、同事、朋友、同類,kanji,343,left,25,仲間
なかよし,仲良し,なかよし,好朋友、友好、相好,kanji,343,left,26,仲良し
ばったり,ばったり,ばったり,物體突然倒下貌、突然相手、突然終止貌,hiragana,343,right,27,ばったり
はなしかける,話しかける,はなしかける,跟人說話、攀談、開始談、開始說,kanji,343,right,29,話しかける
はなはだしい,甚だしい,はなはだしい,非常、很、甚,kanji,343,right,30,甚だしい
ひっかかる,引っ掛かる,ひっかかる,掛起來、掛上、卡住、連累、率累、受騙、上當、心裡不痛快,kanji,343,right,31,引っ掛かる
へだてる,隔てる,へだてる,隔開、分開、相隔、拭檔、離間、不同、有差別,kanji,343,right,32,隔てる
ぼろ,窒複,ぼろ,破布破爛衣服!破爛的狀態、破綻、抽點時,kanji,344,left,33,窒複
まさつ,摩擦,まさつ,摩擦不和睦、意見紛歧、不合,kanji,344,left,34,摩擦
まちあわせる,待ち合わせる,まちあわせる,本等候、了、會麵、碰頭,kanji,344,left,35,待ち合わせる
ゆうじょう,友情,ゆうじょう,友情、朋友情誼,kanji,344,right,09,友情
あくま,悪魔,あくま,悪魔魔鬼,kanji,344,right,,悪魔
おがむ,拝む,おがむ,叩拜、合掌作扣、懇求、央求、瞻、見識,kanji,344,right,,拝む
おに,鬼,おに,鬼、人何想像中的怪物、的形狀、有角和狼牙。也指沒有,kanji,345,left,03,鬼
おばけ,お化け,おばけ,鬼、怪物,kanji,345,left,04,お化け
おまいり,お参り,おまいり,參拜神佛或祖墳,kanji,345,left,05,お参り
おみこし,お神奥・お御,おみこし,神輌、腰,kanji,345,left,06,お神奥・お御
しんこう,信仰,しんこう,信仰、信奉,kanji,345,right,09,信仰
しんわ,神話,しんわ,神話、傳說故事,kanji,345,right,10,神話
ほとけ,仏,ほとけ,佛、佛傢、溫厚、仁慈的人、死者、亡魂,kanji,345,right,12,仏
